Source	Target	num_triplets	ENVs	SignPattern	Overlap	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_SP_OL_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV	presence_X	presence_Y	presence_X_AND_Y	presence_X_OR_Y	percentage_co_occurrence
bn_ASV_000367	bn_ASV_000001	1	ENV_Temp	0.000000	100.000000	0.366604	0.272888	-0.093717	0.270729	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	115	40	118	33.898305
bn_ASV_000367	bn_ASV_000015	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.276702	0.395675	0.118973	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	110	37	116	31.896552
bn_ASV_000367	bn_ASV_000026	1	ENV_Temp	0.000000	100.000000	0.672673	0.268454	-0.404220	0.300699	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	96	42	97	43.298969
bn_ASV_000367	bn_ASV_000125	1	ENV_Temp	0.000000	100.000000	0.538939	0.122064	-0.416875	0.146853	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	86	42	87	48.275862
bn_ASV_000367	bn_ASV_000091	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.447353	0.195398	-0.251955	0.311688	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	87	41	89	46.067416
bn_ASV_000367	bn_ASV_000133	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.436513	0.416889	-0.019624	0.845155	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	85	41	87	47.126437
bn_ASV_000367	bn_ASV_000092	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.529557	0.415472;0.185430	-0.114084;-0.344127	0.831169;0.077922	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	82	42	83	50.602410
bn_ASV_000367	bn_ASV_000088	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.561610	0.395306;0.130792	-0.166304;-0.430819	0.835165;0.055944	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	86	43	86	50.000000
bn_ASV_000367	bn_ASV_000078	1	ENV_Temp	0.000000	100.000000	0.469286	0.290132	-0.179154	0.404595	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	77	42	78	53.846154
bn_ASV_000367	bn_ASV_000037	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.675628	0.432945;0.332454	-0.242683;-0.343174	0.864136;0.408591	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	76	43	76	56.578947
bn_ASV_000367	bn_ASV_000184	1	ENV_Temp	0.000000	100.000000	0.508511	0.184593	-0.323918	0.100899	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	70	40	73	54.794521
bn_ASV_000367	bn_ASV_000124	1	ENV_Temp	0.000000	100.000000	0.439061	0.340712	-0.098348	0.542458	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	75	43	75	57.333333
bn_ASV_000367	bn_ASV_000017	1	ENV_Temp	0.000000	100.000000	0.399151	0.209230	-0.189921	0.303696	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	75	42	76	55.263158
bn_ASV_000367	bn_ASV_000077	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	94.444444;100.000000	0.280972	0.035308;0.065645	-0.245665;-0.215327	0.246753;0.421578	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	68	8	103	7.766990
bn_ASV_000367	bn_ASV_000221	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.482392	0.096985	-0.385407	0.484515	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	74	38	79	48.101266
bn_ASV_000367	bn_ASV_000039	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.575001	0.111473;0.345675	-0.463528;-0.229326	0.304695;0.407592	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	68	43	68	63.235294
bn_ASV_000367	bn_ASV_000080	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;96.666667	0.535049	0.093251;0.110676	-0.441799;-0.424374	0.001998;0.033966	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	68	39	72	54.166667
bn_ASV_000367	bn_ASV_000028	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.245597	0.112816;0.276179	-0.132782;0.030582	0.303696;nan	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	70	10	103	9.708738
bn_ASV_000367	bn_ASV_000102	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;98.333333	0.665327	0.136758;0.184519	-0.528569;-0.480808	0.409590;0.107892	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	77	42	78	53.846154
bn_ASV_000367	bn_ASV_000059	1	ENV_Temp	0.000000	100.000000	0.673264	0.169215	-0.504049	0.087912	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	69	43	69	62.318841
bn_ASV_000367	bn_ASV_000089	1	ENV_Temp	0.000000	100.000000	0.480413	0.177593	-0.302820	0.213786	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	75	40	78	51.282051
bn_ASV_000367	bn_ASV_000129	1	ENV_Temp	0.000000	100.000000	0.265661	0.357044	0.091383	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	87	42	88	47.727273
bn_ASV_000367	bn_ASV_000073	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.568646	0.072184;0.376752	-0.496462;-0.191894	0.047952;0.400599	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	61	42	62	67.741935
bn_ASV_000367	bn_ASV_000331	1	ENV_Day_length_Hours_light	0.000000	97.500000	0.286682	0.628101	0.341419	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	58	34	67	50.746269
bn_ASV_000367	bn_ASV_000178	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.288419	-0.015145	-0.303564	0.003996	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	43	62	5	100	5.000000
bn_ASV_000367	bp_ASV_000015	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.371786	0.249412	-0.122374	0.671329	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	109	34	118	28.813559
bn_ASV_000367	bn_ASV_000156	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	90.384615;100.000000	0.238136	0.159943;0.019900	-0.078193;-0.218235	0.607393;0.116883	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	58	7	94	7.446809
bn_ASV_000367	bn_ASV_000054	1	ENV_Temp	0.000000	100.000000	0.263146	0.017337	-0.245808	0.037962	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	43	64	11	96	11.458333
bn_ASV_000367	bn_ASV_000413	1	ENV_Temp	0.000000	98.333333	0.544658	0.167486	-0.377172	0.143856	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	53	38	58	65.517241
bn_ASV_000367	bn_ASV_000230	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.614523	0.058091;0.452632	-0.556432;-0.161891	0.004995;0.662338	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	54	41	56	73.214286
bn_ASV_000367	bp_ASV_000125	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.423392	0.075080	-0.348312	0.666334	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	98	41	100	41.000000
bn_ASV_000367	ep_ASV_00002	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.299513	0.326399;0.294808	0.026886;-0.004705	nan;0.582418	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	101	42	102	41.176471
bn_ASV_000367	bn_ASV_000244	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.528722	0.571833;0.549043	0.043112;0.020321	nan;nan	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	58	39	62	62.903226
bn_ASV_000367	bn_ASV_000210	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;98.333333	0.711220	0.071721;0.071477	-0.639499;-0.639744	0.119880;0.008991	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	53	41	55	74.545455
bn_ASV_000367	bn_ASV_000193	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.737506	0.036010;0.098451	-0.701496;-0.639055	0.044955;0.074925	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	52	41	54	75.925926
bn_ASV_000367	bn_ASV_000064	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	93.203883;100.000000	0.240401	0.007639;0.065347	-0.232762;-0.175054	0.058941;0.472527	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	54	5	92	5.434783
bn_ASV_000367	bn_ASV_000308	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;98.305085	0.618678	0.634605;0.068595	0.015927;-0.550083	nan;0.012987	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	50	38	55	69.090909
bn_ASV_000367	bn_ASV_000213	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.623127	0.093504;0.041342	-0.529623;-0.581785	0.098901;0.016983	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	48	38	53	71.698113
bn_ASV_000367	bn_ASV_000239	1	ENV_Temp	0.000000	98.305085	0.295905	0.152429	-0.143476	0.114885	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	56	37	62	59.677419
bn_ASV_000367	bn_ASV_000474	1	ENV_Day_length_Hours_light	0.000000	98.319328	0.423098	0.086709	-0.336389	0.131868	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	45	33	55	60.000000
bn_ASV_000367	ep_ASV_00001	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.428657	0.311693;0.230590	-0.116964;-0.198067	0.810190;0.283716	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	43	88	42	89	47.191011
bn_ASV_000367	bn_ASV_000067	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.440264	0.000592	-0.439672	0.034965	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	58	38	63	60.317460
bn_ASV_000367	bn_ASV_000107	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.475881	0.060855;0.087945	-0.415026;-0.387936	0.247752;0.045954	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	61	41	63	65.079365
bn_ASV_000367	bn_ASV_000170	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.641311	0.016462;0.016515	-0.624848;-0.624795	0.037962;0.023976	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	47	38	52	73.076923
bn_ASV_000367	bn_ASV_000361	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.571065	0.724126;0.027625	0.153061;-0.543440	nan;0.005994	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	47	37	53	69.811321
bn_ASV_000367	bn_ASV_000226	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.705987	0.781669;0.097663	0.075682;-0.608324	nan;0.109890	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	45	38	50	76.000000
bn_ASV_000367	bn_ASV_000113	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.540173	0.075149	-0.465024	0.050949	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	48	31	60	51.666667
bn_ASV_000367	bn_ASV_000304	1	ENV_Temp	0.000000	100.000000	0.607158	0.061345	-0.545813	0.056943	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	47	37	53	69.811321
bn_ASV_000367	bn_ASV_000398	1	ENV_Temp	0.000000	98.333333	0.680729	-0.002259	-0.682988	0.001998	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	44	40	47	85.106383
bn_ASV_000367	bn_ASV_000232	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.580634	0.070140;0.494635	-0.510494;-0.086000	0.031968;0.981019	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	46	36	53	67.924528
bn_ASV_000367	bn_ASV_000311	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.489563	0.043959	-0.445604	0.011988	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	41	32	52	61.538462
bn_ASV_000367	en_ASV_00168	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.582095	0.182417;0.150362	-0.399678;-0.431733	0.517483;0.071928	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	88	41	90	45.555556
bn_ASV_000367	bn_ASV_000290	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.622466	0.048461;0.471658	-0.574005;-0.150808	0.097902;0.880120	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	39	35	47	74.468085
bn_ASV_000367	ep_ASV_00037	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.538872	0.108461;0.422381	-0.430411;-0.116491	0.497502;0.568432	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	81	40	84	47.619048
bn_ASV_000367	bp_ASV_000124	1	ENV_Temp	0.000000	100.000000	0.431898	0.183632	-0.248266	0.094905	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	77	41	79	51.898734
bn_ASV_000367	bn_ASV_000222	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.643956	0.713936;0.029733	0.069980;-0.614223	nan;0.047952	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	45	36	52	69.230769
bn_ASV_000367	bn_ASV_000348	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	97.500000;100.000000	0.506448	0.097980;0.091044	-0.408468;-0.415404	0.353646;0.120879	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	47	34	56	60.714286
bn_ASV_000367	bp_ASV_000088	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.565437	0.121569;0.450260	-0.443868;-0.115177	0.375624;0.552448	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	76	42	77	54.545455
bn_ASV_000367	bn_ASV_000271	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;98.333333	0.574892	0.038573;0.072166	-0.536319;-0.502726	0.176823;0.104895	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	46	37	52	71.153846
bn_ASV_000367	bn_ASV_000197	1	ENV_Temp	0.000000	100.000000	0.473995	0.161210	-0.312785	0.222777	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	45	33	55	60.000000
bn_ASV_000367	en_ASV_00109	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.465653	0.119844;0.368393	-0.345809;-0.097260	0.531469;0.758242	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	79	43	79	54.430380
bn_ASV_000367	en_ASV_00112	1	ENV_Temp	0.000000	100.000000	0.307585	0.301474	-0.006111	0.500500	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	79	41	81	50.617284
bn_ASV_000367	bp_ASV_000090	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.340241	0.050528;0.054122	-0.289713;-0.286119	0.185814;0.171828	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	75	8	110	7.272727
bn_ASV_000367	ep_ASV_00047	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	97.142857;96.190476	0.410478	0.168637;0.366052	-0.241841;-0.044425	0.638362;0.667333	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	43	81	39	85	45.882353
bn_ASV_000367	en_ASV_00402	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.400882	0.511349	0.110467	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	83	39	87	44.827586
bn_ASV_000367	en_ASV_00206	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.354127	0.481282;0.261018	0.127154;-0.093109	nan;0.394605	1.000000;2.000000	0.000000;1.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	77	39	81	48.148148
bn_ASV_000367	bp_ASV_000037	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.382607	0.246384;0.185469	-0.136223;-0.197138	0.774226;0.239760	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	73	42	74	56.756757
bn_ASV_000367	bp_ASV_000077	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	97.500000;100.000000	0.362694	0.226274;0.314924	-0.136419;-0.047770	0.629371;0.708292	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	73	10	106	9.433962
bn_ASV_000367	bn_ASV_000333	1	ENV_Temp	0.000000	100.000000	0.470134	0.085254	-0.384880	0.042957	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	42	34	51	66.666667
bn_ASV_000367	bn_ASV_000511	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.431928	0.014774	-0.417154	0.240759	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	43	31	55	56.363636
bn_ASV_000367	bn_ASV_000402	1	ENV_Temp	0.000000	100.000000	0.528485	0.018900	-0.509584	0.004995	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	38	34	47	72.340426
bn_ASV_000367	bn_ASV_000411	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	88.983051;89.830508	0.399382	0.018891;0.007658	-0.380491;-0.391725	0.066933;0.007992	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	38	32	49	65.306122
bn_ASV_000367	bn_ASV_000431	1	ENV_Temp	0.000000	100.000000	0.417461	0.062717	-0.354743	0.013986	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	41	30	54	55.555556
bn_ASV_000367	ep_ASV_00045	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.452860	0.325326;0.378307	-0.127534;-0.074553	0.804196;0.590410	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	74	41	76	53.947368
bn_ASV_000367	bp_ASV_000132	1	ENV_Temp	0.000000	100.000000	0.502902	0.165465	-0.337436	0.138861	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	70	39	74	52.702703
bn_ASV_000367	bp_ASV_000059	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.586232	0.458724;0.224978	-0.127508;-0.361254	0.927073;0.110889	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	70	42	71	59.154930
bn_ASV_000367	bn_ASV_000306	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.593650	-0.018218;0.559922	-0.611868;-0.033728	0.003996;0.963037	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	40	34	49	69.387755
bn_ASV_000367	bn_ASV_000279	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.501180	0.021510	-0.479671	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	41	31	53	58.490566
bn_ASV_000367	bn_ASV_000302	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	98.319328;100.000000	0.671297	0.029413;0.620621	-0.641884;-0.050677	0.092907;0.930070	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	41	37	47	78.723404
bn_ASV_000367	bn_ASV_000462	1	ENV_Temp	0.000000	100.000000	0.565722	0.552691	-0.013031	0.959041	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	38	33	48	68.750000
bn_ASV_000367	bn_ASV_000314	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.661627	-0.032019;0.049852	-0.693646;-0.611775	0.014985;0.020979	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	49	41	51	80.392157
bn_ASV_000367	en_ASV_00472	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.446843	0.050985	-0.395858	0.096903	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	77	41	79	51.898734
bn_ASV_000367	en_ASV_00053	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.590747	0.635004;0.246961	0.044257;-0.343786	nan;0.217782	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	71	40	74	54.054054
bn_ASV_000367	bp_ASV_000039	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.566343	0.123216;0.186997	-0.443127;-0.379346	0.415584;0.171828	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	68	42	69	60.869565
bn_ASV_000367	bn_ASV_000143	1	ENV_Day_length_Hours_light	0.000000	95.192308	0.186362	-0.033304	-0.219666	0.072927	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	38	0	81	0.000000
bn_ASV_000367	bp_ASV_000116	1	ENV_Temp	0.000000	100.000000	0.272718	0.099849	-0.172870	0.592408	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	67	8	102	7.843137
bn_ASV_000367	bn_ASV_000599	1	ENV_Temp	0.000000	100.000000	0.631449	0.045456	-0.585993	0.003996	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	38	34	47	72.340426
bn_ASV_000367	ep_ASV_00019	1	ENV_Temp	0.000000	100.000000	0.183719	-0.001507	-0.185226	0.035964	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	43	68	10	101	9.900990
bn_ASV_000367	bp_ASV_000112	1	ENV_Temp	0.000000	100.000000	0.293481	0.054122	-0.239358	0.170829	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	43	66	11	98	11.224490
bn_ASV_000367	bp_ASV_000063	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.293398	0.075990;0.085095	-0.217408;-0.208303	0.228771;0.485514	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	43	65	5	103	4.854369
bn_ASV_000367	ep_ASV_00215	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.427731	0.563097	0.135367	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	43	67	38	72	52.777778
bn_ASV_000367	en_ASV_00092	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.494784	0.163544;0.354483	-0.331240;-0.140302	0.552448;0.489510	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	69	43	69	62.318841
bn_ASV_000367	en_ASV_00547	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.496522	0.020803;0.316881	-0.475719;-0.179641	0.001998;0.363636	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	65	38	70	54.285714
bn_ASV_000367	bp_ASV_000102	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.518830	0.033422;0.158315	-0.485407;-0.360515	0.093906;0.051948	2.000000;3.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	43	64	38	69	55.072464
bn_ASV_000367	bn_ASV_000252	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;98.333333	0.427697	0.015175;0.559864	-0.412522;0.132167	0.039960;nan	2.000000;3.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	43	48	35	56	62.500000
bn_ASV_000367	bn_ASV_000257	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.405740	-0.035058	-0.440798	0.005994	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	43	39	30	52	57.692308
bn_ASV_000367	bn_ASV_000280	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.612951	-0.005213;0.050735	-0.618164;-0.562216	0.032967;0.023976	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	41	35	49	71.428571
bn_ASV_000367	bn_ASV_000457	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.603217	0.634587;-0.008455	0.031370;-0.611672	nan;0.218781	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	37	33	47	70.212766
bn_ASV_000367	bp_ASV_000073	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.593903	0.069844;0.449810	-0.524059;-0.144094	0.062937;0.675325	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	43	63	43	63	68.253968
