Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_759_16S_022_3	ASV_886_16S_022_3	1	ENV_NH4	0.645751	0.142266	-0.503485	0.199800	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_362_16S_022_3	ASV_890_16S_022_3	1	ENV_NH4	0.779629	0.600520	-0.179109	0.491508	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_318_16S_022_3	ASV_896_16S_022_3	1	ENV_NH4	0.496044	0.038808	-0.457236	0.138861	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_498_16S_022_3	ASV_911_16S_022_3	1	ENV_NH4	0.979625	0.332789	-0.646836	0.238761	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_922_16S_022_3	ASV_923_16S_022_3	1	ENV_NH4	0.342150	0.224750	-0.117401	0.400599	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_879_16S_022_3	ASV_925_16S_022_3	1	ENV_NH4	0.425925	0.038808	-0.387118	0.150849	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_766_16S_022_3	ASV_941_16S_022_3	1	ENV_NH4	0.543412	0.108783	-0.434629	0.125874	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_318_16S_022_3	ASV_958_16S_022_3	1	ENV_NH4	0.496044	0.038808	-0.457236	0.099900	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_934_16S_022_3	ASV_958_16S_022_3	1	ENV_NH4	0.556317	0.134339	-0.421978	0.326673	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_395_16S_022_3	ASV_963_16S_022_3	1	ENV_NH4	0.682610	0.114935	-0.567674	0.187812	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_894_16S_022_3	ASV_967_16S_022_3	1	ENV_NH4	0.551820	0.129218	-0.422601	0.427572	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_97_16S_022_3	ASV_970_16S_022_3	1	ENV_NH4	0.867619	0.480667	-0.386951	0.774226	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_204_16S_022_3	ASV_970_16S_022_3	1	ENV_NH4	0.664826	0.340176	-0.324650	0.537463	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_238_16S_022_3	ASV_970_16S_022_3	1	ENV_NH4	0.652283	0.312354	-0.339929	0.751249	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_330_16S_022_3	ASV_970_16S_022_3	1	ENV_NH4	0.758057	0.332789	-0.425268	0.750250	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_894_16S_022_3	ASV_988_16S_022_3	1	ENV_NH4	0.719096	0.121831	-0.597265	0.113886	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_908_16S_022_3	ASV_990_16S_022_3	1	ENV_NH4	0.325857	0.000000	-0.325857	0.037962	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_682_16S_022_3	ASV_995_16S_022_3	1	ENV_NH4	0.618460	0.095532	-0.522928	0.188811	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_149_16S_022_3	ASV_1001_16S_022_3	1	ENV_NH4	0.299220	0.942267	0.643047	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_748_16S_022_3	ASV_1001_16S_022_3	1	ENV_NH4	0.697607	0.784400	0.086793	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_8_16S_022_3	ASV_1000_16S_022_3	1	ENV_NH4	0.510817	0.009702	-0.501116	0.438561	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_515_16S_022_3	ASV_1003_16S_022_3	1	ENV_NH4	0.728109	0.071944	-0.656165	0.338661	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_510_16S_022_3	ASV_1006_16S_022_3	1	ENV_NH4	0.765633	0.129218	-0.636415	0.013986	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_238_16S_022_3	ASV_1013_16S_022_3	1	ENV_NH4	0.586478	0.576739	-0.009739	0.899101	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_361_16S_022_3	ASV_1013_16S_022_3	1	ENV_NH4	0.780324	0.900857	0.120533	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_446_16S_022_3	ASV_1013_16S_022_3	1	ENV_NH4	0.726070	0.247499	-0.478570	0.238761	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_90_16S_022_3	ASV_1014_16S_022_3	1	ENV_NH4	0.624516	0.238289	-0.386228	0.112887	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_935_16S_022_3	ASV_1033_16S_022_3	1	ENV_NH4	0.660260	0.049194	-0.611065	0.187812	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_345_16S_022_3	ASV_1077_16S_022_3	1	ENV_NH4	0.369389	0.065395	-0.303994	0.025974	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_184_16S_022_3	ASV_1080_16S_022_3	1	ENV_NH4	0.375055	0.443143	0.068089	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_489_16S_022_3	ASV_1090_16S_022_3	1	ENV_NH4	0.981938	1.474046	0.492108	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_205_16S_022_3	ASV_1095_16S_022_3	1	ENV_NH4	0.679304	0.352684	-0.326620	0.162837	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_405_16S_022_3	ASV_1102_16S_022_3	1	ENV_NH4	0.536577	0.498633	-0.037944	0.425574	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_882_16S_022_3	ASV_1109_16S_022_3	1	ENV_NH4	0.616591	-0.047022	-0.663613	0.688312	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_573_16S_022_3	ASV_1113_16S_022_3	1	ENV_NH4	0.751829	1.036767	0.284938	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_727_16S_022_3	ASV_1118_16S_022_3	1	ENV_NH4	0.637027	0.353224	-0.283803	0.199800	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_698_16S_022_3	ASV_1123_16S_022_3	1	ENV_NH4	0.616591	0.018373	-0.598218	0.338661	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_929_16S_022_3	ASV_1132_16S_022_3	1	ENV_NH4	0.728109	0.114935	-0.613174	0.436563	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_748_16S_022_3	ASV_1130_16S_022_3	1	ENV_NH4	0.674214	0.499376	-0.174837	0.264735	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_184_16S_022_3	ASV_1129_16S_022_3	1	ENV_NH4	0.828958	0.661488	-0.167469	0.437562	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_251_16S_022_3	ASV_1129_16S_022_3	1	ENV_NH4	0.564029	0.166202	-0.397828	0.124875	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_773_16S_022_3	ASV_1134_16S_022_3	1	ENV_NH4	0.465707	0.026300	-0.439408	0.261738	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_271_16S_022_3	ASV_1161_16S_022_3	1	ENV_NH4	0.730341	0.357805	-0.372536	0.075924	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_525_16S_022_3	ASV_1161_16S_022_3	1	ENV_NH4	0.536831	0.811131	0.274300	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_603_16S_022_3	ASV_1167_16S_022_3	1	ENV_NH4	0.520879	0.425514	-0.095365	0.250749	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
