Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
OTU_981_18S_022_3	OTU_2329_18S_3_200	1	ENV_daylength	0.685718	3.137975	2.452257	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1301_18S_022_3	OTU_2329_18S_3_200	1	ENV_daylength	0.622336	3.351877	2.729541	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_923_18S_022_3	OTU_2331_18S_3_200	1	ENV_daylength	0.533567	0.084605	-0.448963	0.945055	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3729_18S_022_3	OTU_2331_18S_3_200	1	ENV_daylength	0.533567	0.054468	-0.479099	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2245_18S_3_200	OTU_2345_18S_3_200	1	ENV_daylength	0.701483	0.102234	-0.599250	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1388_16S_022_3	OTU_2348_18S_3_200	1	ENV_daylength	0.365652	0.048662	-0.316989	0.779221	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_2123_16S_022_3	OTU_2348_18S_3_200	1	ENV_daylength	0.510817	0.132371	-0.378447	0.835165	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1234_18S_3_200	OTU_2348_18S_3_200	1	ENV_daylength	0.413020	0.216291	-0.196729	0.835165	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2642_18S_022_3	OTU_2353_18S_3_200	1	ENV_daylength	0.549032	0.063291	-0.485741	0.554446	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1128_18S_022_3	OTU_2359_18S_3_200	1	ENV_daylength	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2152_18S_022_3	OTU_2359_18S_3_200	1	ENV_daylength	0.616591	0.000000	-0.616591	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
