Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
OTU_2039_18S_3_200	OTU_2547_18S_3_200	0.76855233740177	1	0.473294	-0.457083	0.667333	3	1	-0.364358	0.000999	3	1	-0.364358	0.000999	3	1	-0.465367	0.424575	3	1	-0.465649	0.083916	3	1	-0.472609	0.07992	3	1	0.159292	NA	3	1	-0.171492	0.612388	3	1	8
OTU_2046_18S_022_3	OTU_3293_18S_3_200	0.651993337705954	1	0.473294	-0.473294	1	3	1	-0.473294	1	3	1	-0.473294	1	3	1	-0.512389	0.537463	3	1	-0.464623	0.405594	3	1	-0.49476	0.47952	3	1	-0.527018	1	3	1	-0.459525	0.526474	3	1	8
OTU_2046_18S_022_3	OTU_3898_18S_022_3	0.846654589230633	1	0.494903	-0.494903	1	3	1	-0.494903	1	3	1	-0.494903	1	3	1	-0.526071	0.474525	3	1	-0.47653	0.418581	3	1	-0.506667	0.482517	3	1	-0.533998	0.762238	3	1	-0.42086	0.526474	3	1	8
OTU_2046_18S_022_3	OTU_4747_18S_022_3	0.735498130321503	1	0.558186	-0.558186	1	3	1	-0.558186	1	3	1	-0.558186	1	3	1	0.273439	NA	3	1	-0.449403	0.382617	3	1	-0.389129	0.573427	3	1	0.464944	NA	3	1	0.648287	NA	3	1	8
OTU_2046_18S_3_200	OTU_3921_18S_3_200	0.941564619541168	1	0.556317	-0.454084	0.000999	3	1	-0.454084	0.000999	3	1	-0.454084	0.000999	3	1	-0.525437	0.563437	3	1	-0.396288	0.430569	3	1	-0.40947	0.563437	3	1	-0.435026	0.811189	3	1	-0.469563	0.360639	3	1	8
OTU_2046_18S_3_200	OTU_6616_18S_3_200	0.954512357711792	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	0.376992	NA	3	1	-0.507808	0.453546	3	1	-0.447534	0.604396	3	1	0.346266	NA	3	1	0.327466	NA	3	1	8
OTU_205_18S_3_200	OTU_1854_18S_3_200	0.576472277163564	1	0.317782	3.688587	NA	3	1	-0.233862	0.000999	3	1	-0.233862	0.000999	3	1	-0.040685	0.574426	3	1	1.556188	NA	3	1	1.283069	NA	3	1	0.597994	NA	3	1	-0.065724	0.276723	3	1	8
OTU_205_18S_3_200	OTU_2767_18S_3_200	0.769750609428334	1	0.497912	-0.363961	0.723277	3	1	-0.388976	0.000999	3	1	-0.388976	0.000999	3	1	-0.478855	0.162837	3	1	-0.437996	0.060939	3	1	-0.467032	0.158841	3	1	0.794703	NA	3	1	-0.093396	0.388611	3	1	8
OTU_2051_18S_022_3	OTU_889_18S_3_200	0.762037586306039	1	0.61846	-0.61846	1	3	1	-0.61846	1	3	1	-0.61846	1	3	1	-0.579652	0.288711	3	1	-0.609789	0.048951	3	1	-0.605208	0.064935	3	1	0.262608	NA	3	1	-0.563617	0.444555	3	1	8
OTU_2052_18S_022_3	OTU_2266_18S_022_3	0.65777987241745	1	0.643742	-0.581347	0.000999	3	1	-0.581347	0.000999	3	1	-0.581347	0.000999	3	1	-0.578347	0.000999	3	1	-0.602198	0.000999	3	1	-0.595976	0.068931	3	1	-0.48055	0.167832	3	1	0.203559	NA	3	1	8
OTU_2052_18S_022_3	OTU_3745_18S_022_3	0.572788178920746	1	0.555176	-0.367991	0.000999	3	1	-0.367991	0.000999	3	1	-0.367991	0.000999	3	1	-0.507411	0.000999	3	1	-0.430544	0.000999	3	1	-0.351605	0.175824	3	1	-0.469887	0.095904	3	1	-0.575611	0.083916	3	1	8
OTU_2053_18S_022_3	OTU_1243_18S_3_200	0.824741163153915	1	0.597716	-0.461062	0.000999	3	1	-0.461062	0.000999	3	1	-0.461062	0.000999	3	1	0.184319	NA	3	1	-0.032554	0.155844	3	1	0.028107	NA	3	1	0.340075	NA	3	1	-0.150496	0.471528	3	1	8
OTU_2053_18S_022_3	OTU_38_18S_3_200	0.62332	1	0.530728	-0.312055	0.38961	3	1	-0.384741	0.000999	3	1	-0.384741	0.000999	3	1	-0.441839	0.137862	3	1	-0.107985	0.204795	3	1	-0.054101	0.237762	3	1	-0.335877	0.192807	3	1	-0.474128	0.083916	3	1	8
OTU_206_18S_022_3	OTU_785_18S_022_3	-0.796317612417877	1	0.609306	-0.212194	0.222777	3	1	1.081339	NA	3	1	-0.272468	0.200799	3	1	-0.402185	0.288711	3	1	-0.373625	0.131868	3	1	-0.283953	0.186813	3	1	-0.369242	0.417582	3	1	-0.650369	0.055944	3	1	8
OTU_2067_18S_022_3	OTU_1445_18S_3_200	0.650288147382989	1	0.565472	2.947917	NA	3	1	-0.480867	0.000999	3	1	-0.480867	0.000999	3	1	0.262064	NA	3	1	0.977931	NA	3	1	0.889816	NA	3	1	0.015799	NA	3	1	-0.36118	0.667333	3	1	8
OTU_2067_18S_022_3	OTU_3749_18S_022_3	0.70531964302063	1	0.769043	2.998161	NA	3	1	-0.552752	0.000999	3	1	-0.552752	0.000999	3	1	0.009156	NA	3	1	0.937125	NA	3	1	1.0405	NA	3	1	0.00172	NA	3	1	-0.407171	0.723277	3	1	8
OTU_2067_18S_022_3	OTU_4151_18S_022_3	0.770285221742767	1	0.701483	3.30594	NA	3	1	-0.532274	0.000999	3	1	-0.532274	0.000999	3	1	0.186326	NA	3	1	0.999564	NA	3	1	0.88686	NA	3	1	0.069279	NA	3	1	-0.296967	0.862138	3	1	8
OTU_2071_18S_022_3	OTU_2842_18S_022_3	0.601424157546126	1	0.616591	3.776772	NA	3	1	-0.48422	0.000999	3	1	-0.48422	0.000999	3	1	0.271218	NA	3	1	1.408287	NA	3	1	1.133267	NA	3	1	0.154171	NA	3	1	-0.056269	0.834166	3	1	8
OTU_2071_18S_022_3	OTU_331_18S_3_200	0.90398758649826	1	0.533567	3.859796	NA	3	1	-0.448963	0.000999	3	1	-0.448963	0.000999	3	1	0.354242	NA	3	1	1.49131	NA	3	1	1.216291	NA	3	1	0.237195	NA	3	1	-0.201832	0.889111	3	1	8
OTU_2071_18S_022_3	OTU_3696_18S_022_3	0.663497865200043	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	-0.520316	0.376623	3	1	-0.60792	0.323676	3	1	-0.633476	0.548452	3	1	-0.577783	0.42957	3	1	-0.361727	0.61039	3	1	8
OTU_2073_18S_022_3	OTU_5537_18S_3_200	0.807892022697322	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.49476	0.364635	3	1	-0.555033	0.250749	3	1	-0.520316	0.276723	3	1	-0.502687	0.81019	3	1	-0.441896	0.443556	3	1	8
OTU_2080_18S_022_3	OTU_2144_18S_3_200	0.562869958068411	1	0.63751	-0.547977	0.000999	3	1	-0.547977	0.000999	3	1	-0.547977	0.000999	3	1	0.140689	NA	3	1	0.77162	NA	3	1	0.752807	NA	3	1	0.215736	NA	3	1	-0.440941	0.391608	3	1	8
OTU_2080_18S_022_3	OTU_968_18S_3_200	0.67658	1	0.427794	-0.390955	0.000999	3	1	-0.390955	0.000999	3	1	-0.390955	0.000999	3	1	-0.419867	0.000999	3	1	-0.478782	0.262737	3	1	-0.464633	0.107892	3	1	-0.437496	0.393606	3	1	-0.418092	0.112887	3	1	8
OTU_2081_18S_022_3	ASV_417_16S_3_200	-0.56264562730817	1	0.398459	0.215599	NA	3	1	-0.428596	0.443556	3	1	0.115719	NA	3	1	0.014547	NA	2	1	0.338566	NA	3	1	0.406866	NA	3	1	-0.013324	0.144855	2	1	-0.225132	0.277722	2	1	8
OTU_2082_18S_022_3	OTU_1268_18S_3_200	0.748663472363268	1	0.580936	3.213769	NA	3	1	-0.472	0.000999	3	1	-0.564725	0.6004	3	1	-0.12405	0.625375	3	1	0.600889	NA	3	1	0.408045	NA	3	1	-0.049002	0.525475	3	1	-0.319176	0.778222	3	1	8
OTU_2083_18S_022_3	OTU_1067_18S_3_200	0.627567648887634	1	0.378055	-0.378055	1	3	1	-0.378055	1	3	1	-0.378055	1	3	1	-0.339248	0.326673	3	1	-0.369385	0.334665	3	1	-0.364804	0.555445	3	1	-0.347175	0.430569	3	1	-0.39532	0.777223	3	1	8
OTU_2083_18S_022_3	OTU_2979_18S_3_200	0.739721770469299	1	0.556317	-0.556317	1	3	1	-0.556317	1	3	1	-0.556317	1	3	1	-0.436607	0.663337	3	1	-0.447534	0.48951	3	1	-0.417397	0.823177	3	1	-0.435026	0.667333	3	1	0.128543	NA	3	1	8
OTU_2083_18S_022_3	OTU_4111_18S_022_3	0.609682202339172	1	0.558876	-0.558876	1	3	1	-0.558876	1	3	1	-0.558876	1	3	1	-0.590044	0.625375	3	1	-0.658606	0.583417	3	1	-0.650318	0.894106	3	1	-0.619303	0.833167	3	1	-0.600413	0.61039	3	1	8
OTU_2083_18S_3_200	OTU_2325_18S_3_200	0.810510615377475	1	0.556317	-0.556317	1	3	1	-0.556317	1	3	1	-0.556317	1	3	1	-0.490923	0.124875	3	1	-0.556317	0.357642	3	1	-0.556317	0.385614	3	1	-0.465907	0.42957	3	1	-0.471713	0.084915	3	1	8
OTU_2083_18S_3_200	OTU_3605_18S_3_200	0.678640305597161	1	0.593841	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	0.248751	3	1	-0.593841	0.357642	3	1	-0.593841	0.385614	3	1	-0.593841	0.571429	3	1	-0.593841	0.167832	3	1	8
OTU_2089_18S_022_3	OTU_477_18S_3_200	0.635805552862298	1	0.42095	2.451345	NA	3	1	-0.219126	0.555445	3	1	-0.300403	0.000999	3	1	0.155248	NA	3	1	1.038208	NA	3	1	0.336897	NA	3	1	0.390142	NA	3	1	-0.071923	0.305694	3	1	8
OTU_2091_18S_3_200	OTU_2928_18S_3_200	0.79566709487387	1	0.473294	-0.418826	0.000999	3	1	-0.418826	0.000999	3	1	-0.418826	0.000999	3	1	-0.334374	0.340659	3	1	-0.27062	0.30969	3	1	-0.334374	0.106893	3	1	-0.442413	0.788212	3	1	-0.318339	0.443556	3	1	8
OTU_2092_18S_022_3	OTU_2527_18S_022_3	0.571039333312247	1	0.345461	-0.329571	0.665335	3	1	-0.308622	0.000999	3	1	-0.308622	0.000999	3	1	-0.337534	0.326673	3	1	-0.343621	0.132867	3	1	-0.315324	0.420579	3	1	-0.339655	0.667333	3	1	-0.365896	0.276723	3	1	8
OTU_2092_18S_022_3	OTU_3569_18S_022_3	0.821812423213372	1	0.473294	-0.418826	0.000999	3	1	-0.418826	0.000999	3	1	-0.418826	0.000999	3	1	-0.395391	0.000999	3	1	-0.439677	0.000999	3	1	-0.425528	0.065934	3	1	-0.473294	0.571429	3	1	-0.543269	0.111888	3	1	8
OTU_2092_18S_022_3	OTU_3729_18S_022_3	0.545157432556152	1	0.365652	-0.311184	0.000999	3	1	-0.311184	0.000999	3	1	-0.311184	0.000999	3	1	-0.287749	0.125874	3	1	-0.301898	0.131868	3	1	-0.257612	0.572428	3	1	-0.365652	0.535465	3	1	-0.35595	0.112887	3	1	8
OTU_2099_18S_022_3	OTU_1013_18S_3_200	0.565616726875305	1	0.418298	-0.364515	0.722278	3	1	-0.36383	0.000999	3	1	-0.36383	0.000999	3	1	-0.392742	0.465534	3	1	-0.351064	0.250749	3	1	-0.358025	0.126873	3	1	0.648585	NA	3	1	-0.478572	0.137862	2	1	8
OTU_2099_18S_022_3	OTU_819_18S_3_200	0.803310411459328	1	0.475853	-0.421385	0.000999	3	1	-0.421385	0.000999	3	1	-0.421385	0.000999	3	1	-0.428087	0.251748	3	1	-0.412099	0.083916	3	1	-0.39795	0.042957	3	1	-0.560458	0.286713	3	1	-0.475853	0.055944	3	1	8
OTU_2099_18S_3_200	OTU_4227_18S_3_200	0.767906776386178	1	0.448675	-0.448675	1	3	1	-0.448675	1	3	1	-0.448675	1	3	1	-0.448675	0.311688	3	1	-0.448675	0.166833	3	1	-0.448675	0.214785	3	1	-0.358265	0.30969	3	1	-0.448675	0.082917	2	1	8
OTU_21_18S_3_200	OTU_457_18S_3_200	0.7503	1	0.362467	-0.36294	0.557443	3	1	-0.36294	0.4995	3	1	-0.325718	0.000999	3	1	1.061834	NA	2	1	0.65888	NA	3	1	0.555574	NA	3	1	-0.010757	0.261738	3	1	-0.210347	0.138861	3	1	8
OTU_21_18S_3_200	OTU_5052_18S_3_200	-0.794762178712635	1	0.341585	1.335003	NA	3	1	-0.319308	0.222777	3	1	-0.351547	0.100899	3	1	-0.153328	0.375624	1	1	0.354479	NA	3	1	0.466882	NA	3	1	-0.049405	0.405594	3	1	-0.196706	0.055944	3	1	8
OTU_2130_18S_022_3	OTU_164_18S_3_200	0.587542533874512	1	0.496044	-0.496044	1	3	1	-0.496044	1	3	1	-0.496044	1	3	1	-0.367366	0.814186	3	1	-0.419712	0.597403	3	1	-0.324721	0.866134	3	1	-0.429414	0.906094	3	1	-0.222807	0.918082	3	1	8
OTU_2130_18S_022_3	OTU_3821_18S_022_3	0.58908757205705	1	0.603686	-0.434476	0.778222	3	1	-0.459492	0.000999	3	1	-0.459492	0.000999	3	1	0.123197	NA	3	1	1.066713	NA	3	1	0.798715	NA	3	1	0.134625	NA	3	1	-0.255699	0.834166	3	1	8
OTU_2130_18S_022_3	OTU_735_18S_3_200	0.549127101898193	1	0.64121	-0.64121	0.889111	3	1	-0.64121	0.944056	3	1	-0.64121	0.9001	3	1	-0.386863	0.502498	3	1	-0.377097	0.583417	3	1	-0.379476	0.73027	3	1	-0.514306	0.834166	3	1	-0.468086	0.471528	3	1	8
OTU_2139_18S_022_3	OTU_2859_18S_022_3	0.938389778137207	1	0.765633	3.000142	NA	3	1	-0.493293	0.000999	3	1	-0.493293	0.000999	3	1	-0.099024	0.538462	3	1	0.749045	NA	3	1	0.774944	NA	3	1	-0.067701	0.381618	3	1	-0.45871	0.585415	3	1	8
OTU_2139_18S_022_3	OTU_835_18S_3_200	0.767396450042725	1	0.720533	3.081243	NA	3	1	-0.470953	0.000999	3	1	-0.470953	0.000999	3	1	0.758045	NA	3	1	1.120529	NA	3	1	1.236839	NA	3	1	1.122107	NA	3	1	0.47028	NA	3	1	8
OTU_2139_18S_3_200	OTU_2550_18S_3_200	0.564604461193085	1	0.593841	-0.424631	0.000999	3	1	-0.424631	0.000999	3	1	-0.424631	0.000999	3	1	-0.663817	0.248751	3	1	-0.466333	0.132867	3	1	-0.468173	0.214785	3	1	-0.551196	0.238761	3	1	-0.592066	0.112887	3	1	8
OTU_2145_18S_022_3	OTU_3121_18S_022_3	0.558537744963335	1	0.448675	-0.448675	0.833167	3	1	-0.448675	0.833167	3	1	-0.448675	0.9001	3	1	-0.353144	0.275724	3	1	-0.448675	0.42957	3	1	-0.418538	0.162837	3	1	-0.358265	0.191808	3	1	-0.438973	0.278721	3	1	8
OTU_215_18S_3_200	OTU_1833_18S_3_200	0.63011884689331	1	0.983895	1.143919	NA	3	1	-0.697301	0.000999	3	1	-0.697301	0.000999	3	1	-0.646525	0.113886	3	1	-0.268385	0.392607	3	1	-0.132618	0.165834	3	1	-0.334964	0.656344	3	1	-0.191437	0.639361	3	1	8
OTU_215_18S_3_200	OTU_528_18S_3_200	0.677089991393294	1	0.869367	1.465182	NA	3	1	-0.678304	0.000999	3	1	-0.678304	0.000999	3	1	-0.358563	0.312687	3	1	0.361998	NA	3	1	0.459046	NA	3	1	-0.120324	0.775225	3	1	-0.331736	0.641359	3	1	8
OTU_2150_18S_022_3	OTU_5190_18S_022_3	0.791949626977401	1	0.64121	3.26398	NA	3	1	-0.472	0.000999	3	1	-0.472	0.000999	3	1	0.246599	NA	3	1	0.978455	NA	3	1	0.71897	NA	3	1	0.000335	NA	3	1	-0.384367	0.834166	3	1	8
OTU_2150_18S_022_3	OTU_5463_18S_022_3	0.567493736743927	1	0.64121	-0.569113	0.777223	3	1	-0.586742	0.000999	3	1	-0.586742	0.000999	3	1	-0.610329	0.000999	3	1	-0.606849	0.192807	3	1	-0.575071	0.263736	3	1	-0.481855	0.572428	3	1	-0.50669	0.277722	3	1	8
OTU_2152_18S_022_3	OTU_2350_18S_022_3	-0.659444054245996	1	0.616591	-0.739774	0.777223	3	1	-0.616591	1	3	1	-0.616591	1	3	1	-0.694494	0.161838	3	1	-0.712122	0.214785	3	1	-0.707001	0.386613	3	1	-0.686567	0.714286	3	1	-0.52191	0.778222	3	1	8
OTU_2152_18S_022_3	OTU_2359_18S_3_200	-0.752359746465254	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	-0.551196	0.000999	3	1	-0.616591	0.214785	3	1	-0.616591	0.386613	3	1	-0.52618	0.476523	3	1	-0.576378	0.166833	3	1	8
OTU_2152_18S_022_3	OTU_2656_18S_022_3	0.61257	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	0.248751	3	1	-0.533567	0.214785	3	1	-0.533567	0.386613	3	1	-0.533567	0.714286	3	1	-0.438886	0.667333	3	1	8
OTU_2152_18S_022_3	OTU_2724_18S_022_3	0.680575610398089	1	0.676865	-0.676865	1	3	1	-0.676865	1	3	1	-0.676865	1	3	1	-0.676865	0.112887	3	1	-0.676865	0.214785	3	1	-0.676865	0.386613	3	1	-0.616591	0.238761	3	1	-0.636651	0.166833	3	1	8
OTU_2152_18S_022_3	OTU_3074_18S_022_3	0.592358204253579	1	0.593841	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	1	3	1	-0.49831	0.000999	3	1	-0.593841	0.214785	3	1	-0.593841	0.321678	3	1	-0.503431	0.238761	3	1	-0.49916	0.306693	3	1	8
OTU_2152_18S_022_3	OTU_5108_18S_022_3	-0.741397701702377	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	0.186813	3	1	-0.616591	0.214785	3	1	-0.616591	0.386613	3	1	-0.52618	0.238761	3	1	-0.52191	0.222777	3	1	8
OTU_2153_18S_022_3	OTU_2298_18S_022_3	0.89260663681096	1	0.676865	-0.676865	0.944056	3	1	-0.676865	0.945055	3	1	-0.544494	0.9001	3	1	-0.581333	0.076923	3	1	-0.676865	0.381618	3	1	-0.676865	0.128871	3	1	-0.676865	0.215784	3	1	-0.676865	0.055944	3	1	8
OTU_2153_18S_3_200	OTU_4889_18S_3_200	0.799193904440491	1	0.556317	3.539245	NA	3	1	-0.454084	0.000999	3	1	-0.454084	0.000999	3	1	0.170566	NA	3	1	1.126452	NA	3	1	1.156069	NA	3	1	0.399837	NA	3	1	-0.173807	0.665335	3	1	8
OTU_2154_18S_022_3	OTU_1783_18S_3_200	0.567759692668915	1	0.443949	-0.56169	0.723277	3	1	-0.443949	1	3	1	-0.443949	1	3	1	-0.37781	0.663337	3	1	-0.475117	0.427572	3	1	-0.405141	0.793207	3	1	-0.489746	0.451548	3	1	-0.344147	0.722278	3	1	8
OTU_2154_18S_022_3	OTU_2715_18S_022_3	0.576429128646851	1	0.460389	-0.460389	1	3	1	-0.460389	1	3	1	-0.460389	1	3	1	-0.351605	0.262737	3	1	-0.421581	0.060939	3	1	-0.421581	0.268731	3	1	-0.421581	0.143856	3	1	-0.139387	0.918082	3	1	8
OTU_2154_18S_022_3	OTU_4254_18S_022_3	0.582971096038818	1	0.536126	-0.536126	1	3	1	-0.536126	1	3	1	-0.536126	1	3	1	-0.536126	0.24975	3	1	-0.50599	0.226773	3	1	-0.536126	0.300699	3	1	-0.536126	0.357642	3	1	-0.263634	0.723277	3	1	8
OTU_216_18S_022_3	OTU_216_18S_3_200	0.836930478981891	1	0.703403	-0.558843	0.000999	3	1	-0.558843	0.000999	3	1	1.218823	NA	3	1	-0.215349	0.262737	3	1	-0.526696	0.012987	3	1	-0.400751	0.025974	3	1	0.357742	NA	3	1	-0.045715	0.498501	3	1	8
OTU_2166_18S_022_3	OTU_2285_18S_3_200	0.540584347135873	1	0.494212	3.231233	NA	3	1	-0.315148	0.000999	3	1	-0.315148	0.000999	3	1	0.034221	NA	3	1	0.622352	NA	3	1	0.667094	NA	3	1	0.0326	NA	3	1	-0.152572	0.557443	3	1	8
OTU_2166_18S_022_3	OTU_2300_18S_022_3	0.690805375576019	1	0.472153	-0.472153	1	3	1	-0.472153	1	3	1	-0.472153	1	3	1	-0.49928	0.638362	3	1	-0.456635	0.48951	3	1	-0.516909	0.848152	3	1	-0.498055	0.905095	3	1	-0.234174	0.917083	3	1	8
OTU_2166_18S_022_3	OTU_2859_18S_022_3	0.821732461452484	1	0.494212	3.231233	NA	3	1	-0.315148	0.000999	3	1	-0.315148	0.000999	3	1	0.034221	NA	3	1	0.622352	NA	3	1	0.704618	NA	3	1	0.0326	NA	3	1	-0.235055	0.557443	3	1	8
OTU_2166_18S_022_3	OTU_5279_18S_3_200	0.538972099490714	1	0.447534	-0.568082	0.777223	3	1	-0.447534	1	3	1	-0.447534	1	3	1	-0.494556	0.364635	3	1	-0.559951	0.572428	3	1	-0.504258	0.925075	3	1	-0.494556	0.857143	3	1	-0.240436	0.917083	3	1	8
OTU_2166_18S_022_3	OTU_7054_18S_022_3	0.596246361732483	1	0.387261	-0.315164	0.722278	3	1	-0.324866	0.000999	3	1	-0.324866	0.000999	3	1	0.255018	NA	3	1	1.30401	NA	3	1	1.136817	NA	3	1	0.413773	NA	3	1	-0.088621	0.834166	3	1	8
OTU_2169_18S_022_3	OTU_1937_18S_3_200	0.815729013814448	1	0.645086	-0.542852	0.000999	3	1	-0.542852	0.000999	3	1	-0.542852	0.000999	3	1	0.640703	NA	3	1	0.943767	NA	3	1	0.742916	NA	3	1	0.016353	NA	3	1	-0.410657	0.13986	3	1	8
OTU_2169_18S_022_3	OTU_2306_18S_3_200	0.787254410115914	1	0.716086	-0.661618	0.667333	3	1	-0.66832	0.000999	3	1	-0.66832	0.000999	3	1	0.022273	NA	3	1	0.537789	NA	3	1	0.243954	NA	3	1	-0.250782	0.548452	3	1	-0.258133	0.473526	3	1	8
OTU_2177_18S_022_3	OTU_3890_18S_022_3	0.561905026435852	1	0.691364	-0.43755	0.777223	3	1	-0.43755	0.779221	3	1	-0.676735	0.000999	3	1	-0.235173	0.5005	3	1	-0.469222	0.072927	3	1	-0.492171	0.237762	3	1	-0.499606	0.297702	3	1	-0.388185	0.388611	3	1	8
OTU_2177_18S_3_200	OTU_2824_18S_3_200	0.887526446015735	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	0.24975	3	1	-0.533567	0.167832	3	1	-0.533567	0.100899	3	1	-0.424784	0.715285	3	1	-0.503431	0.110889	3	1	8
OTU_2184_18S_022_3	OTU_2719_18S_022_3	0.874620497226715	1	0.5964	-0.46403	0.833167	3	1	-0.5964	0.833167	3	1	-0.5964	0.8002	3	1	-0.444432	0.75025	3	1	-0.471629	0.442557	3	1	-0.500125	0.501499	3	1	-0.551787	0.858142	3	1	-0.576622	0.4995	3	1	8
OTU_2184_18S_022_3	OTU_4890_18S_022_3	0.55392	1	0.451234	-0.451234	0.833167	3	1	-0.451234	0.889111	3	1	-0.451234	0.8002	3	1	-0.229291	0.812188	3	1	-0.372588	0.227772	3	1	-0.372588	0.316683	3	1	-0.427056	0.144855	3	1	-0.418948	0.554446	3	1	8
OTU_2184_18S_3_200	OTU_4257_18S_3_200	0.933171283009513	1	0.593841	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	1	3	1	-0.639638	0.624376	3	1	-0.58517	0.477522	3	1	-0.615307	0.535465	3	1	-0.647565	0.809191	3	1	-0.599272	0.415584	3	1	8
OTU_2184_18S_3_200	OTU_4500_18S_3_200	0.663342032558772	1	0.450544	-0.450544	1	3	1	-0.450544	1	3	1	-0.450544	1	3	1	-0.235302	0.4995	3	1	-0.371897	0.442557	3	1	-0.411736	0.313686	3	1	-0.238842	0.573427	3	1	-0.37137	0.111888	3	1	8
OTU_2185_18S_022_3	OTU_1783_18S_3_200	0.781559323860784	1	0.496044	-0.576946	0.778222	3	1	-0.471713	0.000999	3	1	-0.471713	0.000999	3	1	0.052824	NA	3	1	1.747729	NA	3	1	1.602072	NA	3	1	0.608363	NA	3	1	-0.390629	0.556444	3	1	8
OTU_2185_18S_022_3	OTU_2245_18S_022_3	0.557968974113464	1	0.450544	-0.450544	1	3	1	-0.450544	1	3	1	-0.450544	1	3	1	-0.411736	0.062937	3	1	-0.411736	0.36963	3	1	-0.441873	0.513487	3	1	-0.411736	0.357642	3	1	-0.333856	0.38961	3	1	8
OTU_2189_18S_022_3	OTU_3042_18S_022_3	0.860160971000446	1	0.447534	-0.568082	0.834166	3	1	-0.447534	0.945055	3	1	-0.447534	1	3	1	-0.51751	0.424575	3	1	-0.431546	0.47952	3	1	-0.543066	0.406593	3	1	-0.525437	0.344655	3	1	-0.507808	0.277722	3	1	8
OTU_2189_18S_022_3	OTU_5590_18S_022_3	0.610265076160431	1	0.497622	-0.353428	0.779221	3	1	-0.473975	0.668332	3	1	-0.465364	0.000999	3	1	-0.380912	0.586414	3	1	-0.369371	0.312687	3	1	-0.303009	0.672328	3	1	-0.436604	0.358641	3	1	-0.466224	0.251748	3	1	8
OTU_2194_18S_022_3	OTU_1105_18S_3_200	0.708020314986864	1	0.720533	-0.720533	1	3	1	-0.720533	1	3	1	-0.720533	1	3	1	-0.749926	0.424575	3	1	-0.702161	0.082917	3	1	-0.684532	0.556444	3	1	-0.716983	0.62038	3	1	-0.633983	0.390609	3	1	8
OTU_2194_18S_022_3	OTU_1325_18S_3_200	0.593965581940518	1	0.663269	-0.78101	0.665335	3	1	-0.663269	1	3	1	-0.663269	1	3	1	-0.692662	0.462537	3	1	-0.675033	0.415584	3	1	-0.63697	0.601399	3	1	-0.611954	0.858142	3	1	-0.667129	0.554446	3	1	8
OTU_2194_18S_022_3	OTU_562_18S_3_200	0.583058655261993	1	0.602995	-0.655342	0.665335	3	1	-0.548528	0.000999	3	1	-0.548528	0.000999	3	1	-0.694437	0.400599	3	1	-0.612176	0.440559	3	1	-0.693559	0.350649	3	1	-0.661494	0.667333	3	1	-0.546582	0.445554	3	1	8
OTU_2198_18S_3_200	OTU_2963_18S_3_200	-0.688396211104208	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	-0.58571	0.5005	3	1	-0.507808	0.453546	3	1	-0.568082	0.404595	3	1	-0.577783	0.42957	3	1	-0.569676	0.331668	3	1	8
OTU_2198_18S_3_200	OTU_3145_18S_3_200	0.54519	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.580589	0.461538	3	1	-0.520316	0.609391	3	1	-0.550453	0.58042	3	1	-0.580589	1	3	1	-0.582183	0.553447	3	1	8
