Source	Target	Weight	MutualInformation	num_Triplets	percentage_co_occurrence	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
OTU_2092_18S_022_3	OTU_3729_18S_022_3	0.545157432556152	0.365652	0	60	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2099_18S_022_3	OTU_1013_18S_3_200	0.565616726875305	0.418298	0	57.142857	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
OTU_2099_18S_022_3	OTU_819_18S_3_200	0.803310411459328	0.475853	0	66.666667	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
OTU_2099_18S_3_200	OTU_4227_18S_3_200	0.767906776386178	0.448675	0	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_21_18S_3_200	OTU_457_18S_3_200	0.7503	0.362467	0	42.105263	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1
OTU_21_18S_3_200	OTU_5052_18S_3_200	-0.794762178712635	0.341585	0	13.636364	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2130_18S_022_3	OTU_164_18S_3_200	0.587542533874512	0.496044	0	80	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2130_18S_022_3	OTU_3821_18S_022_3	0.58908757205705	0.603686	0	83.333333	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2130_18S_022_3	OTU_735_18S_3_200	0.549127101898193	0.64121	0	71.428571	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2139_18S_022_3	OTU_2859_18S_022_3	0.938389778137207	0.765633	0	100	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2139_18S_022_3	OTU_835_18S_3_200	0.767396450042725	0.720533	0	85.714286	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2139_18S_3_200	OTU_2550_18S_3_200	0.564604461193085	0.593841	0	80	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2145_18S_022_3	OTU_3121_18S_022_3	0.558537744963335	0.448675	0	60	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_215_18S_3_200	OTU_1833_18S_3_200	0.63011884689331	0.983895	0	92.307692	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0
OTU_215_18S_3_200	OTU_528_18S_3_200	0.677089991393294	0.869367	0	83.333333	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0
OTU_2150_18S_022_3	OTU_5190_18S_022_3	0.791949626977401	0.64121	0	83.333333	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2150_18S_022_3	OTU_5463_18S_022_3	0.567493736743927	0.64121	0	100	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2152_18S_022_3	OTU_2350_18S_022_3	-0.659444054245996	0.616591	0	80	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2152_18S_022_3	OTU_2359_18S_3_200	-0.752359746465254	0.616591	0	100	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2152_18S_022_3	OTU_2656_18S_022_3	0.61257	0.533567	0	100	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2152_18S_022_3	OTU_2724_18S_022_3	0.680575610398089	0.676865	0	100	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2152_18S_022_3	OTU_3074_18S_022_3	0.592358204253579	0.593841	0	80	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2152_18S_022_3	OTU_5108_18S_022_3	-0.741397701702377	0.616591	0	100	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2153_18S_022_3	OTU_2298_18S_022_3	0.89260663681096	0.676865	0	80	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2153_18S_3_200	OTU_4889_18S_3_200	0.799193904440491	0.556317	0	80	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2154_18S_022_3	OTU_1783_18S_3_200	0.567759692668915	0.443949	0	50	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
OTU_2154_18S_022_3	OTU_2715_18S_022_3	0.576429128646851	0.460389	0	62.5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
OTU_2154_18S_022_3	OTU_4254_18S_022_3	0.582971096038818	0.536126	0	66.666667	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU_216_18S_022_3	OTU_216_18S_3_200	0.836930478981891	0.703403	0	78.571429	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1
OTU_2166_18S_022_3	OTU_2285_18S_3_200	0.540584347135873	0.494212	0	85.714286	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2166_18S_022_3	OTU_2300_18S_022_3	0.690805375576019	0.472153	0	83.333333	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2166_18S_022_3	OTU_2859_18S_022_3	0.821732461452484	0.494212	0	85.714286	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2166_18S_022_3	OTU_5279_18S_3_200	0.538972099490714	0.447534	0	66.666667	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2166_18S_022_3	OTU_7054_18S_022_3	0.596246361732483	0.387261	0	66.666667	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2169_18S_022_3	OTU_1937_18S_3_200	0.815729013814448	0.645086	0	77.777778	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2169_18S_022_3	OTU_2306_18S_3_200	0.787254410115914	0.716086	0	90	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_2177_18S_022_3	OTU_3890_18S_022_3	0.561905026435852	0.691364	0	70	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_2177_18S_3_200	OTU_2824_18S_3_200	0.887526446015735	0.533567	0	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
OTU_2184_18S_022_3	OTU_2719_18S_022_3	0.874620497226715	0.5964	0	66.666667	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2184_18S_022_3	OTU_4890_18S_022_3	0.55392	0.451234	0	50	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2184_18S_3_200	OTU_4257_18S_3_200	0.933171283009513	0.593841	0	100	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_2184_18S_3_200	OTU_4500_18S_3_200	0.663342032558772	0.450544	0	66.666667	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_2185_18S_022_3	OTU_1783_18S_3_200	0.781559323860784	0.496044	0	57.142857	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2185_18S_022_3	OTU_2245_18S_022_3	0.557968974113464	0.450544	0	66.666667	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2189_18S_022_3	OTU_3042_18S_022_3	0.860160971000446	0.447534	0	66.666667	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_2189_18S_022_3	OTU_5590_18S_022_3	0.610265076160431	0.497622	0	71.428571	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_2194_18S_022_3	OTU_1105_18S_3_200	0.708020314986864	0.720533	0	100	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2194_18S_022_3	OTU_1325_18S_3_200	0.593965581940518	0.663269	0	85.714286	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2194_18S_022_3	OTU_562_18S_3_200	0.583058655261993	0.602995	0	75	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2198_18S_3_200	OTU_2963_18S_3_200	-0.688396211104208	0.616591	0	100	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2198_18S_3_200	OTU_3145_18S_3_200	0.54519	0.533567	0	80	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2198_18S_3_200	OTU_3921_18S_3_200	-0.842454731464386	0.616591	0	100	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2198_18S_3_200	OTU_6616_18S_3_200	0.86182715438901	0.616591	0	100	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2200_18S_3_200	OTU_2373_18S_3_200	0.901938764669656	0.533567	0	80	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_2200_18S_3_200	OTU_3836_18S_3_200	0.858422837819794	0.616591	0	100	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_2204_18S_022_3	OTU_2835_18S_3_200	0.580560028553009	0.533957	0	66.666667	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2204_18S_3_200	OTU_2280_18S_3_200	0.716946065425873	0.558186	0	71.428571	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2204_18S_3_200	OTU_3970_18S_3_200	0.536194264888763	0.533567	0	57.142857	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
OTU_2206_18S_022_3	OTU_2263_18S_3_200	0.548157890094762	0.701483	0	100	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2206_18S_022_3	OTU_3368_18S_022_3	0.655089648351247	0.580936	0	83.333333	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2206_18S_022_3	OTU_694_18S_3_200	0.990243434906006	0.761757	0	100	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2207_18S_3_200	OTU_3470_18S_3_200	0.712755918502808	0.765633	0	87.5	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OTU_2209_18S_022_3	OTU_1156_18S_3_200	0.760380250214196	0.697607	0	81.818182	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1
OTU_222_18S_022_3	OTU_239_18S_022_3	0.640175938606262	0.475738	0	80	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0
OTU_222_18S_022_3	OTU_3201_18S_022_3	0.57513040304184	0.520662	0	62.5	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU_222_18S_022_3	OTU_5003_18S_022_3	0.567117151084683	0.646752	0	72.727273	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0
OTU_2223_18S_022_3	OTU_226_18S_3_200	-0.599729074500072	0.400758	0	9.090909	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2223_18S_022_3	OTU_2556_18S_022_3	0.544351577758789	0.61846	0	71.428571	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
OTU_2223_18S_022_3	OTU_3137_18S_022_3	0.682467455356138	0.602995	0	85.714286	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2223_18S_022_3	OTU_4101_18S_022_3	0.578833153061639	0.61846	0	71.428571	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_224_18S_022_3	OTU_225_18S_3_200	-0.636298954486847	0.439936	0	13.636364	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_224_18S_022_3	OTU_762_18S_3_200	0.6944	0.368066	0	64.285714	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0
OTU_224_18S_022_3	OTU_789_18S_3_200	-0.555052956609057	0.503915	0	4.761905	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_224_18S_3_200	OTU_490_18S_3_200	0.742475092411041	0.460247	0	71.428571	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0
OTU_2245_18S_022_3	OTU_1565_18S_3_200	0.560662971024924	0.39027	0	66.666667	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2245_18S_3_200	OTU_2345_18S_3_200	0.9669588804245	0.701483	0	100	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2245_18S_3_200	OTU_3228_18S_3_200	0.86849457025528	0.496044	0	80	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2245_18S_3_200	OTU_6120_18S_3_200	-0.604111313819885	0.556317	0	80	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_225_18S_022_3	ASV_1359_16S_3_200	-0.622887836752261	0.539412	0	9.090909	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2250_18S_022_3	OTU_3890_18S_022_3	0.744302095615245	0.573826	0	70	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
OTU_2250_18S_022_3	OTU_4500_18S_3_200	0.650108302826703	0.542722	0	85.714286	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
OTU_2254_18S_022_3	OTU_1228_18S_3_200	0.773261274288541	0.593841	0	80	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2254_18S_022_3	OTU_1822_18S_3_200	0.545036196708679	0.616591	0	66.666667	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2257_18S_022_3	OTU_1546_18S_3_200	0.59089	0.463108	0	71.428571	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2257_18S_022_3	OTU_1959_18S_3_200	0.734415586582817	0.62408	0	62.5	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2257_18S_022_3	OTU_938_18S_3_200	0.601191848019852	0.580936	0	83.333333	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2261_18S_022_3	OTU_1129_18S_3_200	0.827830291032243	0.667934	0	77.777778	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2261_18S_022_3	OTU_734_18S_3_200	0.751566706380679	0.850323	0	88.888889	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2263_18S_022_3	OTU_3145_18S_022_3	0.571040034294128	0.806566	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2263_18S_3_200	OTU_2457_18S_3_200	0.659669518470764	0.64121	0	100	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2268_18S_022_3	OTU_126_18S_3_200	-0.854948396819323	0.341285	0	27.272727	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2268_18S_022_3	OTU_2943_18S_022_3	0.814123193205898	0.674857	0	81.818182	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
OTU_2268_18S_022_3	OTU_90_18S_3_200	0.797054621700814	0.757881	0	81.818182	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
OTU_2268_18S_3_200	OTU_3380_18S_3_200	0.877289938694347	0.593841	0	80	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_227_18S_022_3	ASV_660_16S_3_200	0.556747078895569	0.608823	0	85.714286	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1
OTU_227_18S_022_3	OTU_1556_18S_022_3	0.559877991676331	0.799369	0	85.714286	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1
OTU_2279_18S_022_3	OTU_2279_18S_3_200	0.594295859336853	0.581206	0	72.727273	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
OTU_2279_18S_022_3	OTU_735_18S_3_200	0.773947411877254	0.640815	0	77.777778	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
OTU_2285_18S_3_200	OTU_3669_18S_3_200	0.578266081182038	0.497912	0	71.428571	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_229_18S_022_3	OTU_229_18S_3_200	0.937655565095807	0.874416	0	93.333333	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1
OTU_2293_18S_3_200	OTU_4982_18S_3_200	0.923859238624573	0.616591	0	100	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2298_18S_022_3	OTU_3694_18S_022_3	0.951804757118225	0.676865	0	100	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2298_18S_022_3	OTU_865_18S_3_200	0.606732526745973	0.365652	0	60	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_23_18S_022_3	OTU_851_18S_022_3	0.800948525084437	0.358491	0	85.714286	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1
OTU_2300_18S_022_3	OTU_3539_18S_022_3	0.663332760334015	0.510817	0	80	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2300_18S_022_3	OTU_561_18S_3_200	0.668009698390961	0.580936	0	71.428571	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2306_18S_3_200	OTU_3547_18S_3_200	0.542178452014923	0.520268	0	70	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
OTU_2312_18S_022_3	OTU_2547_18S_3_200	0.695238471031189	0.473294	0	57.142857	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_2312_18S_022_3	OTU_865_18S_3_200	0.541567146778107	0.342902	0	60	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2313_18S_3_200	OTU_2608_18S_3_200	0.999092221260071	0.676865	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
OTU_2320_18S_022_3	OTU_3745_18S_022_3	0.818138852593478	0.497912	0	71.428571	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU_2325_18S_3_200	OTU_2986_18S_3_200	0.779626420218313	0.616591	0	100	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2325_18S_3_200	OTU_3171_18S_3_200	0.666406289359175	0.496044	0	80	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2328_18S_022_3	OTU_2071_18S_3_200	0.819339651754993	0.61846	0	83.333333	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2328_18S_022_3	OTU_4542_18S_022_3	0.718706488609314	0.533567	0	80	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2331_18S_3_200	OTU_2767_18S_3_200	0.790212452411652	0.59571	0	71.428571	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_2337_18S_022_3	OTU_2011_18S_3_200	0.576146483421326	0.467674	0	66.666667	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_2337_18S_022_3	OTU_5537_18S_3_200	0.691262245178223	0.546131	0	71.428571	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_234_18S_022_3	OTU_1163_18S_022_3	0.780942130225079	0.66026	0	86.666667	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1
OTU_234_18S_022_3	OTU_271_18S_022_3	0.795579750422198	0.513111	0	78.571429	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0
OTU_2341_18S_022_3	OTU_3043_18S_022_3	0.564454257488251	0.61846	0	100	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2341_18S_022_3	OTU_5149_18S_022_3	0.618007898330688	0.701483	0	100	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2345_18S_3_200	OTU_2385_18S_3_200	-0.608152502177465	0.533567	0	80	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2345_18S_3_200	OTU_6120_18S_3_200	0.68164630013659	0.533567	0	80	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2350_18S_022_3	OTU_3111_18S_022_3	0.66508823633194	0.701483	0	100	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2350_18S_022_3	OTU_583_18S_3_200	0.846683502197266	0.761757	0	100	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2353_18S_022_3	OTU_4048_18S_022_3	0.738244772115515	0.447534	0	66.666667	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2361_18S_022_3	OTU_3129_18S_022_3	0.991222319615598	0.663959	0	100	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2362_18S_022_3	OTU_331_18S_3_200	0.57612	0.342902	0	60	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2362_18S_022_3	OTU_4_18S_3_200	-0.66187	0.258135	0	13.636364	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2362_18S_022_3	OTU_4955_18S_022_3	0.979890763759613	0.593841	0	100	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2373_18S_3_200	OTU_2638_18S_3_200	0.671493530273438	0.533567	0	80	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2385_18S_3_200	OTU_3228_18S_3_200	0.988602459430695	0.616591	0	100	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_239_18S_022_3	OTU_2791_18S_022_3	0.817524555358514	0.456289	0	70	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_2390_18S_022_3	OTU_3867_18S_022_3	-0.799836474352039	0.472635	0	4.545455	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2390_18S_022_3	OTU_417_18S_3_200	-0.777398128969495	0.451722	0	40.909091	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
OTU_2393_18S_3_200	OTU_3005_18S_3_200	0.58395129442215	0.616591	0	66.666667	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2396_18S_3_200	OTU_3171_18S_3_200	0.588377852486993	0.580936	0	71.428571	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_24_18S_022_3	OTU_438_18S_022_3	0.839509114707282	0.471462	0	100	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OTU_2405_18S_022_3	OTU_2973_18S_022_3	0.702846196543479	0.701483	0	100	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2410_18S_022_3	OTU_5067_18S_022_3	0.563672775014487	0.496044	0	80	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2412_18S_022_3	OTU_258_18S_3_200	0.551578077486744	0.616591	0	80	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_2412_18S_022_3	OTU_2716_18S_022_3	0.942850239845496	0.676865	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_2412_18S_022_3	OTU_3783_18S_022_3	-0.573383271694183	0.448675	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_2417_18S_022_3	OTU_2616_18S_022_3	0.818321156560857	0.556317	0	66.666667	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2432_18S_022_3	OTU_2071_18S_3_200	0.55025	0.519972	0	75	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_2448_18S_022_3	OTU_2918_18S_022_3	-0.625121116638184	0.616591	0	100	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_245_18S_3_200	OTU_306_18S_3_200	0.577961325645447	0.786344	0	90.909091	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0
OTU_2457_18S_3_200	OTU_3675_18S_3_200	0.560787536759852	0.536126	0	66.666667	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2465_18S_022_3	OTU_1082_18S_3_200	0.598537981510162	0.616591	0	80	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2467_18S_022_3	OTU_2690_18S_022_3	0.677193880081177	0.625745	0	100	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2467_18S_022_3	OTU_3746_18S_022_3	0.581491887569427	0.625745	0	100	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2467_18S_022_3	OTU_938_18S_3_200	0.629265487194061	0.320501	0	57.142857	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
