Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_109_16S_022_3	ASV_327_16S_022_3	1	ENV_NH4	0.535331	0.030387	-0.504944	0.206793	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_152_16S_022_3	ASV_328_16S_022_3	1	ENV_NH4	0.319818	0.333992	0.014174	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_130_16S_022_3	ASV_331_16S_022_3	1	ENV_NH4	0.403391	-0.141717	-0.545107	0.410589	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_162_16S_022_3	ASV_334_16S_022_3	1	ENV_NH4	0.618814	0.024491	-0.594322	0.588412	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_126_16S_022_3	ASV_335_16S_022_3	1	ENV_NH4	0.635071	0.360457	-0.274613	0.059940	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_149_16S_022_3	ASV_335_16S_022_3	1	ENV_NH4	0.675044	0.319884	-0.355160	0.295704	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_65_16S_022_3	ASV_337_16S_022_3	1	ENV_NH4	0.614054	0.227658	-0.386396	0.147852	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_291_16S_022_3	ASV_340_16S_022_3	1	ENV_NH4	0.829736	0.090368	-0.739369	0.354645	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_276_16S_022_3	ASV_343_16S_022_3	1	ENV_NH4	0.418827	0.195089	-0.223738	0.177822	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_235_16S_022_3	ASV_345_16S_022_3	1	ENV_NH4	0.781249	0.445224	-0.336025	0.707293	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_262_16S_022_3	ASV_347_16S_022_3	1	ENV_NH4	0.869418	0.367710	-0.501708	0.735265	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_50_16S_022_3	ASV_351_16S_022_3	1	ENV_NH4	0.507557	0.360631	-0.146926	0.618382	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_175_16S_022_3	ASV_357_16S_022_3	1	ENV_NH4	0.645803	1.000520	0.354717	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_121_16S_022_3	ASV_358_16S_022_3	1	ENV_NH4	0.669276	1.739311	1.070035	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
