Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
ASV_829_16S_022_3	ASV_1036_16S_022_3	0.567564923436966	1	0.519532	-0.519532	1	3	1	-0.600612	0.142857	3	1	-0.485743	0.637363	3	1	-0.519532	0.941059	3	1	-0.33643	0.917083	3	1	-0.481353	0.668332	3	1	-0.365829	0.917083	3	1	-0.467333	0.662338	3	1	8
ASV_829_16S_022_3	ASV_1335_16S_022_3	0.533079276300613	1	0.414059	-0.520932	0.85015	3	1	-0.414059	1	3	1	-0.414059	0.818182	3	1	-0.414059	1	3	1	-0.414059	1	3	1	-0.414059	1	3	1	-0.414059	1	3	1	-0.414059	1	3	1	8
ASV_83_16S_022_3	ASV_264_16S_022_3	0.899286737980721	1	0.737645	-0.373273	0.200799	3	1	-0.119547	0.643357	3	1	-0.495692	0.182817	3	1	-0.411858	0.000999	3	1	-0.356877	0.833167	3	1	-0.33355	0.333666	3	1	0.308409	NA	3	1	-0.477509	0.161838	3	1	8
ASV_831_16S_022_3	ASV_931_16S_022_3	0.601278225372804	1	0.707405	0.379765	NA	3	1	-0.639827	0.000999	3	1	-0.535836	0.182817	3	1	-0.422195	0.616384	3	1	-0.696933	0.084915	3	1	-0.388529	0.566434	3	1	-0.434305	0.24975	3	1	-0.493047	0.358641	3	1	8
ASV_831_16S_022_3	ASV_957_16S_022_3	0.76741738483911	1	0.832328	0.497266	NA	3	1	-0.725906	0.000999	3	1	-0.607645	0.091908	3	1	-0.499913	0.617383	3	1	-0.803447	0.000999	3	1	-0.532243	0.734266	3	1	-0.716804	0.24975	3	1	-0.730962	0.125874	3	1	8
ASV_833_16S_022_3	ASV_1203_16S_022_3	0.651856482028961	1	0.587951	-0.587951	0.95005	3	1	-0.587951	0.928072	3	1	-0.554163	0.546454	3	1	-0.571057	0.883117	3	1	0.561842	NA	3	1	-0.587951	0.933067	3	1	-0.587951	1	3	1	-0.587951	0.786214	3	1	8
ASV_833_16S_022_3	ASV_930_16S_022_3	0.706467466425405	1	0.746418	-0.746418	1	3	1	-0.746418	1	3	1	-0.71263	0.455544	3	1	-0.859254	0.587413	3	1	-0.850815	0.083916	3	1	-0.746418	1	3	1	-0.746418	1	3	1	-0.746418	0.928072	3	1	8
ASV_84_16S_022_3	ASV_448_16S_3_200	0.60180789232254	1	0.465453	-0.465453	0.9001	3	1	-0.406832	0.430569	3	1	-0.431665	0.455544	3	1	-0.465453	0.823177	3	1	0.062051	NA	3	1	-0.465453	0.434565	3	1	-0.398911	0.000999	2	1	-0.389938	0.358641	3	1	8
ASV_84_16S_022_3	ASV_84_16S_3_200	0.940941470675222	1	0.657883	-0.360682	0.75025	3	1	-0.165703	0.213786	3	1	-0.496906	0.000999	3	1	0.589597	NA	3	1	-0.449599	0.333666	3	1	-0.273467	0.2997	3	1	-0.557552	0.083916	3	1	-0.47053	0.485514	3	1	8
ASV_84_16S_3_200	ASV_140_16S_3_200	0.56787972304408	1	0.69154	-0.503686	0.350649	3	1	-0.607148	0.000999	3	1	0.084245	NA	3	1	0.377203	NA	3	1	-0.574807	0.5005	3	1	-0.450057	0.2997	3	1	-0.749303	0.083916	3	1	-0.498623	0.607393	3	1	8
ASV_842_16S_022_3	ASV_971_16S_022_3	0.669013702506417	1	0.686985	-0.674998	0.000999	3	1	-0.586136	0.357642	3	1	-0.528374	0.364635	3	1	-0.503883	0.824176	3	1	0.420222	NA	3	1	-0.389864	0.734266	3	1	-0.550176	0.5005	3	1	-0.433275	0.679321	3	1	8
ASV_847_16S_022_3	ASV_723_16S_3_200	0.577004867695678	1	0.72583	-0.491794	0.100899	3	1	-0.692076	0.000999	3	1	-0.61034	0.091908	3	1	1.491202	NA	3	1	0.289667	NA	3	1	-0.462693	0.400599	3	1	-0.457637	0.251748	3	1	-0.417185	0.519481	3	1	8
ASV_847_16S_022_3	OTU_377_18S_3_200	0.519846429739614	1	0.506801	-0.362145	0.7003	3	1	-0.214761	0.42957	3	1	-0.097065	0.182817	3	1	-0.413796	0.206793	3	1	-0.500378	0.417582	3	1	-0.245882	0.767233	3	1	-0.482827	0.250749	3	1	-0.439223	0.394605	3	1	8
ASV_848_16S_022_3	ASV_1265_16S_022_3	0.937605619430542	1	0.625005	-0.625005	1	3	1	-0.625005	1	3	1	-0.625005	0.636364	3	1	-0.57923	0.942058	3	1	-0.625005	0.5005	3	1	-0.625005	0.967033	3	1	-0.625005	0.916084	3	1	-0.625005	1	3	1	8
ASV_848_16S_022_3	ASV_1270_16S_022_3	0.595800220966339	1	0.519532	-0.519532	1	3	1	-0.519532	1	3	1	-0.519532	0.636364	3	1	-0.519532	1	3	1	-0.519532	0.167832	3	1	-0.519532	1	3	1	-0.519532	1	3	1	-0.519532	1	3	1	8
ASV_848_16S_022_3	ASV_1707_16S_022_3	0.625325739383698	1	0.464086	-0.464086	0.250749	3	1	-0.380131	0.357642	3	1	-0.500564	1	3	1	-0.464086	0.588412	3	1	-0.464086	0.417582	3	1	-0.339263	0.666334	3	1	-0.406323	0.24975	3	1	-0.349217	0.786214	3	1	8
ASV_85_16S_022_3	ASV_85_16S_3_200	0.91782385525518	1	0.469627	-0.150751	0.8002	3	1	0.118714	NA	3	1	-0.185877	0.000999	3	1	-0.283224	0.296703	3	1	-0.243736	0.000999	3	1	-0.118658	0.232767	3	1	-0.339944	0.667333	3	1	-0.037507	0.965035	3	1	8
ASV_850_16S_022_3	ASV_947_16S_022_3	0.821591643994386	1	0.855045	-0.732442	0.000999	3	1	-0.532242	0.357642	3	1	-0.67076	0.364635	3	1	-0.68393	0.206793	3	1	-0.238662	0.751249	3	1	-0.656084	0.000999	3	1	-0.620124	0.417582	3	1	-0.559608	0.552448	3	1	8
ASV_853_16S_022_3	ASV_1173_16S_022_3	0.752947807312012	1	0.756946	-0.848497	0.250749	3	1	-0.756946	0.569431	3	1	-0.723158	0.182817	3	1	-0.723158	0.000999	3	1	-0.728065	0.000999	3	1	-0.565064	0.867133	3	1	-0.679601	0.583417	3	1	-0.651034	0.125874	3	1	8
ASV_858_16S_3_200	OTU_2699_18S_3_200	0.707567870616913	1	0.519532	-0.449783	0.55045	3	1	-0.693465	1	3	1	-0.519532	0.818182	3	1	-0.519532	0.470529	3	1	-0.438452	0.000999	3	1	-0.519532	0.933067	3	1	-0.519532	1	3	1	-0.456862	0.929071	3	1	8
ASV_863_16S_022_3	ASV_1353_16S_022_3	0.726098958084065	1	0.669634	-0.669634	1	3	1	-0.669634	1	3	1	-0.635845	0.455544	3	1	-0.698515	0.470529	3	1	-0.744291	0.083916	3	1	-0.669634	1	3	1	-0.669634	0.834166	3	1	-0.669634	0.929071	3	1	8
ASV_863_16S_022_3	ASV_900_16S_022_3	0.580560705394041	1	0.785263	-0.785263	0.95005	3	1	-0.785263	0.928072	3	1	-0.751474	0.546454	3	1	-0.785263	1	3	1	-0.722593	0.000999	3	1	-0.785263	0.934066	3	1	-0.622262	0.583417	3	1	-0.785263	0.535465	3	1	8
ASV_863_16S_3_200	ASV_1512_16S_3_200	0.595593822349561	1	0.519532	-0.449783	0.000999	3	1	-0.452472	0.000999	3	1	-0.406697	0.637363	3	1	-0.3991	0.765235	3	1	-0.490651	0.084915	2	1	-0.404007	0.832168	3	1	-0.46177	0.418581	3	1	-0.519532	1	3	1	8
ASV_863_16S_3_200	OTU_89_18S_3_200	-0.598568856716156	1	0.324443	-0.266681	0.5005	3	1	-0.324443	0.213786	3	1	-0.271071	0.637363	3	1	-0.271071	0.824176	3	1	-0.266681	0.250749	1	1	-0.324443	0.732268	3	1	-0.370219	0.250749	3	1	-0.324443	1	2	1	8
ASV_868_16S_022_3	ASV_400_16S_3_200	0.728695130263842	1	0.595803	-0.259045	0.5005	3	1	-0.411988	0.214785	3	1	-0.627244	0.636364	3	1	-0.51219	0.323676	3	1	0.343034	NA	2	1	-0.450556	0.200799	3	1	-0.389763	0.24975	3	1	-0.388525	0.483516	3	1	8
ASV_871_16S_022_3	ASV_1303_16S_022_3	0.545042395591736	1	0.753723	-0.741283	0.000999	3	1	-0.487509	0.357642	3	1	-0.467294	0.455544	3	1	-0.619751	0.324675	3	1	-0.644419	0.168831	3	1	-0.317299	0.8002	3	1	-0.588033	0.084915	3	1	-0.484634	0.607393	3	1	8
ASV_872_16S_022_3	ASV_1362_16S_022_3	0.572031140950366	1	0.49773	-0.49773	1	3	1	-0.49773	1	3	1	-0.49773	0.454545	3	1	-0.49773	1	3	1	-0.411087	0.75025	3	1	-0.49773	1	3	1	-0.49773	1	3	1	-0.49773	1	3	1	8
ASV_872_16S_022_3	ASV_1696_16S_022_3	0.590113239871917	1	0.519532	-0.432889	0.300699	3	1	-0.620195	0.785215	3	1	-0.440485	0.455544	3	1	-0.519532	0.824176	3	1	-0.432889	0.834166	3	1	-0.404007	0.533467	3	1	-0.46177	0.4995	3	1	-0.427981	0.714286	3	1	8
ASV_872_16S_022_3	OTU_515_18S_3_200	0.603151206583359	1	0.356297	-0.39342	0.9001	3	1	-0.320807	0.5005	3	1	-0.306131	0.000999	3	1	-0.356297	0.707293	3	1	-0.298534	0.5005	3	1	-0.269653	0.400599	3	1	-0.327415	0.24975	3	1	-0.264746	0.714286	3	1	8
ASV_874_16S_022_3	ASV_1145_16S_022_3	0.706549575094993	1	0.502498	-0.569558	0.200799	3	1	-0.418544	0.643357	3	1	-0.343887	0.091908	3	1	-0.494902	0.883117	3	1	-0.642182	0.75025	3	1	-0.502498	0.866134	3	1	-0.319914	0.833167	3	1	-0.502498	0.733267	3	1	8
ASV_874_16S_022_3	OTU_1121_18S_3_200	0.555583477020264	1	0.502498	-0.602411	0.8002	3	1	-0.502498	0.928072	3	1	-0.219065	0.000999	3	1	-0.374469	0.883117	3	1	-0.58442	0.5005	3	1	-0.502498	0.701299	3	1	-0.502498	0.833167	3	1	-0.439828	0.695305	3	1	8
ASV_874_16S_022_3	OTU_1819_18S_3_200	0.551567256450653	1	0.416375	-0.416375	0.6004	3	1	-0.251341	0.786214	3	1	-0.407077	0.000999	3	1	-0.408778	0.853147	3	1	-0.532085	0.5005	2	1	-0.416375	0.532468	3	1	-0.416375	0.833167	3	1	-0.353705	0.787213	3	1	8
ASV_874_16S_022_3	OTU_733_18S_022_3	0.666156649589539	1	0.416375	-0.416375	0.300699	3	1	-0.416375	0.142857	3	1	-0.382586	0.091908	3	1	-0.408778	0.5005	3	1	-0.584283	0.24975	2	1	-0.416375	0.332667	3	1	-0.262672	0.75025	3	1	-0.416375	0.767233	3	1	8
ASV_878_16S_022_3	ASV_978_16S_022_3	0.617426958494336	1	0.669738	0.076828	NA	3	1	-0.669738	0.858142	3	1	-0.63595	0.273726	3	1	-0.762805	0.618382	3	1	-0.58461	0.250749	3	1	-0.602678	0.566434	3	1	-0.573797	0.75025	3	1	-0.565341	0.482517	3	1	8
ASV_88_16S_022_3	ASV_101_16S_022_3	0.640389978885651	1	0.542557	-0.542557	1	3	1	-0.542557	0.571429	3	1	-0.508768	0.000999	3	1	-0.698293	0.410589	3	1	-0.725659	0.75025	3	1	-0.542557	1	3	1	-0.542557	0.4995	3	1	-0.542557	1	3	1	8
ASV_88_16S_022_3	ASV_300_16S_022_3	0.558212637901306	1	0.505503	-0.505503	0.95005	3	1	-0.482186	0.144855	3	1	-0.471714	0.000999	3	1	-0.551278	0.234765	3	1	0.636713	NA	2	1	-0.505503	0.933067	3	1	-0.438443	0.333666	3	1	-0.424423	0.679321	3	1	8
ASV_88_16S_022_3	ASV_559_16S_3_200	0.970479249954224	1	0.645714	-0.645714	1	3	1	-0.645714	1	3	1	-0.611925	0.000999	3	1	-0.798362	0.410589	3	1	-0.804842	0.666334	3	1	-0.645714	1	3	1	-0.645714	1	3	1	-0.645714	1	3	1	8
ASV_88_16S_022_3	OTU_368_18S_3_200	0.828370408500367	1	0.505503	-0.505503	0.95005	3	1	-0.61794	0.071928	3	1	-0.471714	0.000999	3	1	-0.654816	0.351648	3	1	0.493915	NA	3	1	-0.505503	0.733267	3	1	-0.467324	0.083916	3	1	-0.453304	0.430569	3	1	8
ASV_884_16S_022_3	ASV_812_16S_3_200	0.937012026881112	1	0.735144	-0.677382	0.000999	3	1	-0.644767	0.142857	3	1	-0.634296	0.000999	3	1	-0.735144	0.765235	3	1	0.772756	NA	3	1	-0.677382	0.167832	3	1	-0.581441	0.418581	3	1	-0.608289	0.643357	3	1	8
ASV_886_16S_022_3	ASV_858_16S_3_200	0.564576208591461	1	0.487679	-0.381969	0.150849	3	1	-0.403724	0.215784	3	1	-0.363374	0.000999	3	1	-0.263709	0.588412	3	1	-0.291731	0.000999	3	1	-0.211372	0.666334	3	1	-0.401035	0.335664	3	1	-0.396127	0.626374	3	1	8
ASV_886_16S_022_3	OTU_1431_18S_3_200	0.792329319999864	1	0.509481	-0.490415	0.55045	3	1	-0.361341	0.572428	3	1	-0.509481	0.454545	3	1	-0.268616	0.824176	3	1	-0.25577	0.501499	3	1	-0.240253	0.867133	3	1	-0.336194	0.418581	3	1	-0.509481	0.555445	3	1	8
ASV_888_16S_3_200	OTU_3811_18S_3_200	0.58705486322716	1	0.519532	-0.404007	0.65035	3	1	-0.519532	0.42957	3	1	-0.519532	0.454545	3	1	-0.565307	0.294705	3	1	-0.490651	0.667333	3	1	-0.519532	0.532468	3	1	-0.490651	0.833167	3	1	-0.519532	0.66034	3	1	8
ASV_889_16S_022_3	ASV_723_16S_3_200	-0.542137486245791	1	0.493105	0.060544	NA	3	1	-0.493105	0.071928	1	1	0.234185	NA	3	1	-0.302924	0.647353	3	1	-0.137372	0.167832	3	1	-0.398152	0.3996	3	1	-0.18471	0.501499	3	1	-0.279403	0.287712	2	1	8
ASV_89_16S_022_3	ASV_324_16S_022_3	0.778015673160553	1	0.945137	-0.439418	0.400599	3	1	-0.305081	0.714286	3	1	-0.580736	0.364635	3	1	-0.5207	0.000999	3	1	-0.150357	0.668332	3	1	-0.375111	0.366633	3	1	-0.235094	0.083916	3	1	-0.220438	0.484515	3	1	8
ASV_89_16S_022_3	OTU_1893_18S_022_3	0.658681571483612	1	0.275071	-0.303952	0.100899	2	1	-0.303952	0.4995	3	1	-0.275071	0.636364	3	1	-0.275071	1	2	1	-0.229295	0.917083	2	1	-0.275071	1	3	1	-0.275071	1	2	1	-0.275071	1	2	1	8
ASV_89_16S_022_3	OTU_2234_18S_022_3	-0.780126434568079	1	0.311031	-0.271022	0.250749	3	1	0.846595	NA	3	1	-0.218297	0.273726	3	1	-0.266115	0.05994	3	1	-0.311031	0.250749	2	1	-0.204804	0.769231	3	1	-0.311031	1	2	1	-0.265255	0.857143	2	1	8
ASV_892_16S_022_3	OTU_3326_18S_022_3	0.732271999248481	1	0.300418	-0.407291	0.65035	3	1	-0.300418	0.858142	3	1	3.516308	NA	3	1	-0.300418	0.353646	3	1	-0.219339	0.833167	3	1	-0.320648	0.866134	3	1	-0.040488	0.667333	3	1	-0.387062	0.341658	3	1	8
ASV_893_16S_022_3	ASV_920_16S_022_3	0.683280571878601	1	0.837088	-0.727654	0.000999	3	1	-0.601787	0.357642	3	1	-0.57102	0.364635	3	1	-0.574421	0.442557	3	1	-0.5898	0.5005	3	1	-0.565688	0.632368	3	1	-0.52751	0.333666	3	1	-0.543166	0.557443	3	1	8
ASV_9_16S_022_3	ASV_129_16S_022_3	0.529352128505707	1	0.875171	-0.537598	0.450549	3	1	-0.566232	0.143856	3	1	-0.426371	0.546454	3	1	-0.429968	0.471528	3	1	-0.38935	0.251748	3	1	-0.530448	0.267732	3	1	-0.361677	0.667333	3	1	-0.231608	0.767233	3	1	8
ASV_9_16S_022_3	ASV_2288_16S_3_200	-0.562678575515747	1	0.362279	-0.327834	0.75025	2	1	-0.362279	1	3	1	-0.170914	0.637363	3	1	-0.299609	0.647353	3	1	-0.303657	0.000999	2	1	0.699687	NA	2	1	-0.362279	0.833167	3	1	0.149552	NA	3	1	8
ASV_9_16S_022_3	ASV_65_16S_022_3	0.683823861586373	1	0.677322	-0.463517	0.000999	3	1	-0.487408	0.071928	3	1	-0.512396	0.000999	3	1	-0.205901	0.588412	3	1	-0.523916	0.000999	3	1	-0.430953	0.100899	3	1	-0.264206	0.667333	3	1	-0.022428	0.839161	3	1	8
ASV_9_16S_022_3	OTU_585_18S_022_3	-0.766678631305695	1	0.384081	-0.384081	0.200799	2	1	-0.367186	0.286713	3	1	0.524245	NA	3	1	-0.321411	0.648352	3	1	-0.319895	0.4995	2	1	-0.417869	0.033966	3	1	0.078017	NA	3	1	-0.412962	0.607393	3	1	8
ASV_900_16S_022_3	ASV_1317_16S_022_3	0.584125274079476	1	0.633778	-0.725329	0.6004	3	1	-0.633778	0.928072	3	1	-0.599989	0.546454	3	1	-0.588003	0.913087	3	1	-0.588003	0.083916	3	1	-0.633778	0.6004	3	1	-0.566718	0.332667	3	1	-0.633778	0.75025	3	1	8
ASV_905_16S_3_200	ASV_1564_16S_3_200	0.549356997013092	1	0.485888	-0.399244	0.400599	3	1	-0.485888	0.571429	3	1	-0.485888	0.454545	3	1	-0.485888	0.824176	3	1	-0.457007	0.084915	3	1	-0.370363	0.832168	3	1	-0.389947	0.667333	3	1	-0.485888	0.552448	3	1	8
ASV_905_16S_3_200	OTU_2403_18S_3_200	0.780231297016144	1	0.541334	-0.644872	0.5005	3	1	-0.541334	0.713287	3	1	-0.541334	0.636364	3	1	-0.541334	0.824176	3	1	-0.541334	0.167832	3	1	-0.425809	0.8002	3	1	-0.541334	0.917083	3	1	-0.541334	0.57043	3	1	8
ASV_91_16S_022_3	ASV_1065_16S_022_3	0.582481443881989	1	0.612638	-0.530902	0.000999	3	1	1.779744	NA	3	1	-0.252847	0.000999	3	1	-0.337985	0.913087	3	1	-0.488657	0.417582	3	1	-0.468232	0.366633	3	1	-0.554875	0.583417	3	1	-0.487298	0.608392	3	1	8
ASV_91_16S_022_3	OTU_1202_18S_3_200	0.735523819923401	1	0.502499	-0.473618	0.000999	3	1	-0.42808	0.644356	3	1	-0.430531	0.000999	3	1	-0.198965	0.913087	3	1	0.860136	NA	3	1	-0.444737	0.300699	3	1	-0.358093	0.751249	3	1	-0.358749	0.822178	3	1	8
ASV_91_16S_022_3	OTU_1363_18S_3_200	0.851344585418701	1	0.612638	-0.612638	1	3	1	-0.71255	0.357642	3	1	-0.578849	0.091908	3	1	-0.492205	0.854146	3	1	-0.618201	0.666334	3	1	-0.497113	0.635365	3	1	-0.612638	0.833167	3	1	-0.549968	0.929071	3	1	8
ASV_910_16S_022_3	OTU_1202_18S_3_200	0.544376969337463	1	0.386974	-0.461631	0.050949	3	1	-0.305895	0.786214	3	1	-0.353185	0.182817	3	1	-0.43275	0.353646	3	1	-0.22719	0.917083	2	1	-0.386974	0.934066	3	1	-0.386974	1	3	1	-0.334776	0.663337	3	1	8
ASV_910_16S_022_3	OTU_217_18S_3_200	0.62829881569467	1	0.530274	-0.530274	0.95005	3	1	-0.449194	0.572428	3	1	-0.496485	0.182817	3	1	-0.621825	0.234765	3	1	-0.530274	0.665335	3	1	-0.530274	0.934066	3	1	-0.530274	1	3	1	-0.478075	0.572428	3	1	8
ASV_910_16S_022_3	OTU_2181_18S_3_200	0.680811524391174	1	0.521033	0.225533	NA	3	1	-0.468835	0.4995	3	1	-0.487245	0.182817	3	1	-0.521033	0.823177	3	1	-0.280169	0.749251	3	1	-0.453973	0.733267	3	1	-0.521033	1	3	1	-0.468835	0.483516	3	1	8
ASV_915_16S_022_3	OTU_2419_18S_3_200	0.758689903180006	1	0.418827	-0.32844	0.95005	3	1	-0.418827	0.785215	3	1	-0.260216	0.000999	3	1	-0.418827	0.823177	3	1	-0.476589	1	3	1	-0.418827	0.799201	3	1	-0.418827	1	3	1	-0.327276	0.821179	3	1	8
ASV_917_16S_022_3	ASV_1418_16S_022_3	0.872284114473343	1	0.704028	-0.646265	0.350649	3	1	-0.665849	0.000999	3	1	-0.620073	0.182817	3	1	-0.641358	0.677323	3	1	-0.60049	0.667333	3	1	-0.579205	0.801199	3	1	-0.608087	0.417582	3	1	-0.577172	0.659341	3	1	8
ASV_918_16S_022_3	ASV_84_16S_3_200	-0.675202675037654	1	0.431717	-0.082744	0.55045	3	1	0.030723	NA	3	1	-0.241307	0.637363	3	1	0.322646	NA	3	1	-0.362218	0.333666	3	1	-0.135895	0.233766	3	1	-0.363889	0.167832	3	1	-0.352153	0.411588	3	1	8
ASV_92_16S_022_3	ASV_325_16S_022_3	0.918775737285614	1	0.917567	-0.08591	0.9001	3	1	-0.65393	0.000999	3	1	0.382633	NA	3	1	0.390857	NA	3	1	-0.593046	0.167832	3	1	-0.430359	0.266733	3	1	-0.495671	0.334665	3	1	-0.528555	0.356643	3	1	8
ASV_92_16S_022_3	ASV_503_16S_022_3	0.623354450078415	1	1.000478	-0.113795	0.85015	3	1	-0.613636	0.000999	3	1	-0.774094	0.000999	3	1	0.537628	NA	3	1	-0.447079	0.251748	3	1	-0.502742	0.4995	3	1	-0.34282	0.834166	3	1	-0.3856	0.803197	3	1	8
ASV_920_16S_022_3	ASV_1269_16S_022_3	0.8885790781401	1	0.732837	-0.684373	0.000999	3	1	-0.687062	0.000999	3	1	1.358506	NA	3	1	-0.653273	0.618382	3	1	-0.532841	0.333666	3	1	-0.574744	0.701299	3	1	-0.520715	0.833167	3	1	-0.519136	0.322677	3	1	8
ASV_920_16S_022_3	ASV_1353_16S_022_3	0.568691223294696	1	0.682504	-0.682504	1	3	1	-0.682504	1	3	1	-0.648716	0.364635	3	1	-0.682504	1	3	1	-0.607848	0.751249	3	1	-0.682504	0.967033	3	1	-0.682504	0.834166	3	1	-0.682504	0.858142	3	1	8
ASV_920_16S_022_3	ASV_390_16S_3_200	0.555422961711884	1	0.558342	-0.499591	0.000999	3	1	-0.507659	0.000999	3	1	-0.385543	0.364635	3	1	-0.455987	0.442557	3	1	-0.48656	0.501499	3	1	-0.475618	0.434565	3	1	-0.452633	0.333666	3	1	-0.519645	0.071928	3	1	8
ASV_924_16S_022_3	OTU_466_18S_3_200	0.883782204697594	1	0.85889	-0.818022	0.100899	3	1	-0.835572	0.072927	3	1	-0.774935	0.091908	3	1	-0.784233	0.531469	3	1	-0.765823	0.332667	3	1	-0.818022	0.034965	3	1	-0.705186	0.666334	3	1	-0.739631	0.57043	3	1	8
ASV_926_16S_022_3	ASV_2102_16S_022_3	0.622008442878723	1	0.623912	-0.623912	0.95005	3	1	-0.623912	0.929071	3	1	-0.727449	0.545455	3	1	-0.730785	0.235764	3	1	-0.635898	0.166833	3	1	-0.623912	0.833167	3	1	-0.527971	0.668332	3	1	-0.623912	1	3	1	8
ASV_926_16S_022_3	ASV_943_16S_022_3	0.991448640823364	1	1.094205	-0.380244	0.75025	3	1	-0.960085	0.000999	3	1	-0.868534	0.546454	3	1	1.97943	NA	3	1	0.046632	NA	3	1	-0.902323	0.431568	3	1	-0.622809	0.584416	3	1	-0.614824	0.983017	3	1	8
ASV_928_16S_022_3	ASV_1171_16S_022_3	0.729207217693329	1	0.785263	-0.715514	0.000999	3	1	-0.718203	0.000999	3	1	-0.672427	0.091908	3	1	-0.647936	0.824176	3	1	-0.539491	0.417582	3	1	-0.63156	0.533467	3	1	-0.535618	0.666334	3	1	-0.574453	0.84016	3	1	8
ASV_928_16S_022_3	ASV_1556_16S_022_3	0.808894241853059	1	0.922589	-0.922589	0.400599	3	1	-0.922589	0.42957	3	1	-0.888801	0.091908	3	1	-0.802157	0.559441	3	1	-0.722593	0.333666	3	1	-0.922589	0.498501	3	1	-0.644064	0.917083	3	1	-0.77445	0.661339	3	1	8
ASV_928_16S_022_3	ASV_1706_16S_022_3	0.569304489594487	1	0.807065	-0.807065	0.65035	3	1	-0.807065	0.714286	3	1	-0.773276	0.091908	3	1	-0.868162	0.53047	3	1	-0.705042	0.333666	3	1	-0.768886	0.433566	3	1	-0.499658	0.75025	3	1	-0.725985	0.430569	3	1	8
ASV_928_16S_022_3	ASV_2079_16S_022_3	0.969928205013275	1	0.749303	-0.700838	0.150849	3	1	-0.711124	0.000999	3	1	-0.657752	0.091908	3	1	-0.686633	0.529471	3	1	-0.720421	0.000999	3	1	-0.679554	0.533467	3	1	-0.69154	0.666334	3	1	-0.703527	0.466533	3	1	8
ASV_93_16S_022_3	ASV_160_16S_022_3	0.554896877280998	1	0.742991	-0.627466	0.250749	3	1	-0.454113	0.213786	3	1	-0.590793	0.455544	3	1	-0.648555	0.205794	3	1	-0.575924	0.083916	3	1	-0.275514	0.601399	3	1	-0.300523	0.5005	3	1	-0.392619	0.358641	3	1	8
ASV_93_16S_022_3	ASV_430_16S_022_3	0.778830101969406	1	0.718305	-0.638982	0.350649	3	1	-0.730291	0.143856	3	1	-0.038625	0.182817	3	1	-0.000666	0.618382	3	1	-0.278259	0.250749	3	1	-0.570371	0.301698	3	1	-0.498301	0.583417	3	1	-0.532984	0.517483	3	1	8
ASV_93_16S_022_3	OTU_1153_18S_022_3	-0.68213	1	0.703476	-0.633727	0.6004	3	1	-0.608377	0.642358	3	1	-0.619522	0.455544	3	1	-0.640806	0.824176	3	1	-0.376624	0.334665	3	1	-0.703476	0.333666	3	1	-0.703476	0.834166	3	1	-0.703476	0.928072	3	1	8
ASV_930_16S_022_3	ASV_1686_16S_022_3	0.52112	1	0.70636	-0.665492	0.100899	3	1	-0.668181	0.142857	3	1	-0.605511	0.637363	3	1	2.730501	NA	3	1	0.324357	NA	3	1	-0.590836	0.733267	3	1	-0.648598	0.4995	3	1	-0.614809	0.682318	3	1	8
ASV_930_16S_022_3	ASV_1748_16S_022_3	0.797424315815505	1	0.648598	-0.590836	0.000999	3	1	-0.593525	0.000999	3	1	-0.422927	0.637363	3	1	-0.595226	0.823177	3	1	-0.667008	0.167832	3	1	-0.648598	0.799201	3	1	-0.552657	0.333666	3	1	-0.557047	0.716284	3	1	8
ASV_931_16S_022_3	ASV_1107_16S_022_3	0.57429	1	0.733473	-0.745007	0.050949	3	1	-0.628705	0.000999	3	1	-0.524714	0.273726	3	1	1.928586	NA	3	1	0.422584	NA	3	1	-0.433663	0.699301	3	1	-0.493127	0.083916	3	1	-0.41067	0.752248	3	1	8
ASV_931_16S_022_3	ASV_1154_16S_022_3	0.957721054553986	1	0.853632	0.272891	NA	3	1	-0.743588	0.000999	3	1	1.432217	NA	3	1	1.616104	NA	3	1	0.205966	NA	3	1	-0.642214	0.498501	3	1	-0.802949	0.083916	3	1	-0.764966	0.162837	3	1	8
